PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
379,1,1,22,903,31,
116,2,1,47,901,31,
117,1,1,54,902,31,
118,2,1,52,902,31,
378,1,1,48,901,31,
137,2,1,84,902,31,
175,1,1,59,902,31,
103,1,1,66,903,31,
145,1,8,32,904,31,
148,1,8,30,904,31,
152,1,8,29,904,31,
107,2,1,27,901,31,
127,1,1,30,901,31,
124,1,6,36,902,31,
75,2,6,34,902,31,
94,1,1,59,902,31,
115,1,1,20,903,31,
172,1,1,69,903,31,
104,1,1,71,902,31,
111,2,1,62,902,31,
133,1,1,37,902,31,
158,2,1,94,901,31,
199,2,2,44,904,31,
104,1,2,77,903,31,
123,2,1,82,903,31,
161,1,1,55,903,31,
107,2,1,78,901,31,
97,1,1,50,903,31,
337,2,1,65,904,31,
327,1,1,67,904,31,
128,2,1,53,901,31,
120,1,1,18,901,31,
140,2,1,54,903,31,
134,1,1,49,903,31,
168,2,1,53,903,31,
77,1,1,26,904,31,
114,2,1,35,904,31,
85,2,1,27,904,31,
47,1,1,22,904,31,
122,1,1,72,901,31,
130,2,1,65,901,31,
125,2,1,57,902,31,
99,2,1,22,904,31,
117,1,6,50,902,31,
110,2,6,44,902,31,
115,2,1,33,902,31,
112,1,1,50,902,31,
136,1,1,39,901,31,
145,2,1,50,901,31,
126,1,1,35,901,31,
110,1,1,46,902,31,
106,2,1,74,902,31,
360,2,1,51,903,31,
128,2,1,39,901,31,
97,1,1,28,901,31,
118,1,1,45,901,31,
126,2,1,35,901,31,
117,1,1,52,902,31,
116,2,1,47,902,31,
111,1,1,19,902,31,
167,2,1,54,904,31,
400,1,1,50,904,31,
77,2,2,88,904,31,
127,1,1,19,903,31,
268,1,1,28,904,31,
284,2,1,21,904,31,
237,1,1,19,904,31,
165,1,1,20,904,31,
194,2,8,41,904,31,
126,2,1,61,901,31,
121,1,1,64,901,31,
151,1,1,38,903,31,
161,2,1,31,903,31,
410,1,2,64,903,31,
339,2,2,49,903,31,
52,1,1,33,903,31,
115,1,1,19,903,31,
52,1,9,23,903,31,
120,1,1,40,901,31,
125,2,1,38,901,31,
116,2,1,53,902,31,
117,1,1,54,902,31,
110,1,1,19,902,31,
112,1,1,45,902,31,
123,2,1,41,902,31,
108,2,1,94,901,31,
192,2,2,53,903,31,
120,2,1,60,901,31,
131,2,1,42,901,31,
134,1,1,50,901,31,
145,2,1,63,901,31,
121,2,2,57,903,31,
175,1,2,21,903,31,
131,2,2,20,903,31,
90,2,1,74,903,31,
133,1,1,77,902,31,
68,2,1,35,904,31,
108,1,1,66,901,31,
114,2,1,70,901,31,
121,2,1,49,901,31,
91,1,1,28,904,31,
95,2,1,29,904,31,
121,1,1,35,901,31,
131,2,1,32,901,31,
109,2,1,82,904,31,
389,2,1,44,901,31,
377,2,1,24,901,31,
406,1,1,22,901,31,
119,1,1,36,901,31,
121,2,1,35,901,31,
89,2,1,26,902,31,
141,2,1,41,902,31,
103,1,1,26,902,31,
114,2,1,57,904,31,
109,1,1,58,904,31,
99,2,2,49,903,31,
202,2,9,52,903,31,
107,2,1,85,901,31,
167,1,1,73,904,31,
197,2,1,63,904,31,
66,1,2,19,904,31,
128,2,1,31,903,31,
99,1,2,31,903,31,
101,2,1,65,902,31,
134,2,1,42,902,31,
104,2,1,88,902,31,
118,1,1,76,901,31,
104,2,1,82,901,31,
143,2,1,49,901,31,
128,2,9,26,901,31,
90,1,1,28,903,31,
88,2,1,26,903,31,
117,2,1,38,902,31,
112,1,1,42,902,31,
102,2,1,94,901,31,
232,1,1,52,901,31,
222,2,1,48,901,31,
234,1,1,22,901,31,
302,1,1,22,903,31,
333,1,1,19,903,31,
315,2,1,19,903,31,
36,1,1,44,902,31,
40,2,1,37,902,31,
42,2,1,19,902,31,
111,1,1,36,902,31,
120,2,1,33,902,31,
127,1,1,51,904,31,
126,2,1,50,904,31,
165,2,1,45,904,31,
160,1,6,46,904,31,
106,1,6,18,904,31,
106,1,1,84,902,31,
108,1,1,81,904,31,
97,1,1,31,904,31,
83,2,1,33,904,31,
108,1,1,48,901,31,
113,2,1,37,901,31,
109,2,1,46,904,31,
106,1,1,62,904,31,
108,1,1,18,904,31,
111,2,1,45,901,31,
174,2,1,64,901,31,
106,2,1,83,901,31,
131,1,1,82,902,31,
120,2,1,78,902,31,
115,1,1,46,902,31,
120,2,1,44,902,31,
117,1,1,47,902,31,
127,2,1,47,902,31,
137,2,1,69,902,31,
137,2,1,31,901,31,
115,2,1,27,901,31,
130,1,1,52,901,31,
128,2,1,50,901,31,
107,1,1,29,901,31,
345,2,2,28,903,31,
127,1,1,27,903,31,
125,2,1,28,903,31,
82,2,9,27,901,31,
90,1,9,27,901,31,
77,2,1,61,901,31,
75,1,1,63,901,31,
123,2,1,55,904,31,
43,1,1,49,901,31,
46,2,1,40,901,31,
132,1,1,31,904,31,
130,1,1,28,904,31,
93,2,1,28,903,31,
94,1,1,28,903,31,
112,1,1,38,902,31,
118,2,1,36,902,31,
113,1,1,45,902,31,
114,1,1,47,901,31,
118,2,1,46,901,31,
133,2,1,19,901,31,
90,1,1,27,902,31,
108,1,1,26,902,31,
134,2,1,50,904,31,
134,1,1,51,904,31,
16,2,1,50,903,31,
325,1,1,60,901,31,
346,2,1,58,901,31,
121,2,1,67,904,31,
16,2,1,33,903,31,
109,2,2,49,903,31,
106,1,1,74,901,31,
113,2,1,73,901,31,
123,2,2,41,903,31,
97,1,2,49,904,31,
108,1,1,55,904,31,
108,1,1,59,904,31,
113,1,1,48,901,31,
121,2,1,45,901,31,
135,2,1,18,901,31,
111,2,1,57,902,31,
113,1,1,54,902,31,
113,1,1,23,902,31,
129,1,1,53,904,31,
129,2,1,53,904,31,
89,2,1,27,901,31,
89,1,1,29,901,31,
106,1,8,34,904,31,
117,2,1,71,904,31,
110,1,1,56,902,31,
118,2,1,55,902,31,
116,1,1,76,903,31,
106,2,1,70,903,31,
101,1,8,44,902,31,
115,2,8,43,902,31,
70,1,8,19,902,31,
126,2,2,35,903,31,
181,2,1,33,901,31,
95,2,1,20,903,31,
316,1,1,71,901,31,
331,2,1,73,901,31,
99,2,2,48,903,31,
121,2,2,19,903,31,
124,2,1,29,904,31,
122,1,1,27,904,31,
100,2,1,69,904,31,
99,1,1,74,904,31,
109,2,1,69,903,31,
362,1,2,43,902,31,
138,2,1,26,901,31,
137,1,1,26,901,31,
82,1,1,29,902,31,
115,2,1,30,902,31,
109,2,1,85,901,31,
134,1,1,46,903,31,
139,2,1,43,903,31,
113,1,1,56,901,31,
124,2,1,50,901,31,
89,1,8,27,904,31,
82,2,8,31,904,31,
116,1,1,64,901,31,
123,2,1,64,901,31,
130,1,1,31,901,31,
119,2,1,35,901,31,
118,1,1,37,901,31,
105,1,1,50,904,31,
53,2,1,53,904,31,
135,1,6,79,902,31,
130,2,2,37,903,31,
119,1,1,42,902,31,
127,2,1,41,902,31,
125,2,2,40,901,31,
121,1,2,35,901,31,
104,2,1,80,903,31,
118,1,1,39,902,31,
91,2,1,28,902,31,
168,2,1,43,904,31,
104,1,1,24,904,31,
122,1,1,40,904,31,
125,1,1,52,904,31,
109,2,1,65,904,31,
38,1,1,31,901,31,
29,2,8,27,901,31,
104,2,1,89,902,31,
118,2,1,40,902,31,
113,1,1,36,902,31,
133,1,1,55,902,31,
142,2,1,77,902,31,
122,2,1,55,902,31,
115,1,1,56,902,31,
297,1,1,33,901,31,
345,2,1,32,901,31,
126,2,1,31,904,31,
121,2,1,59,901,31,
107,1,1,68,901,31,
140,1,1,50,902,31,
139,2,1,47,902,31,
142,1,1,24,902,31,
133,1,1,18,902,31,
116,2,1,31,903,31,
90,2,1,32,903,31,
172,2,1,45,902,31,
164,1,1,43,902,31,
114,1,1,37,902,31,
127,2,1,33,902,31,
117,2,1,31,904,31,
146,2,1,32,902,31,
102,1,1,26,902,31,
115,1,1,36,902,31,
123,2,1,35,902,31,
118,1,1,79,903,31,
102,2,1,77,903,31,
139,2,1,45,903,31,
137,1,1,46,903,31,
151,1,1,23,903,31,
151,1,1,20,903,31,
156,2,1,18,903,31,
149,2,1,73,903,31,
105,1,1,23,902,31,
99,2,1,23,902,31,
99,2,1,21,902,31,
104,1,1,22,902,31,
124,1,1,84,902,31,
121,2,1,68,902,31,
101,1,1,67,902,31,
109,2,1,68,902,31,
53,1,8,21,903,31,
124,2,1,59,902,31,
116,1,1,37,901,31,
82,2,1,33,901,31,
126,2,1,72,903,31,
125,1,1,70,903,31,
124,2,1,63,901,31,
99,2,1,76,901,31,
113,1,1,79,901,31,
127,1,1,77,904,31,
114,2,8,40,903,31,
71,1,8,18,903,31,
126,1,1,53,902,31,
40,1,1,75,901,31,
85,1,1,25,902,31,
130,2,2,43,903,31,
100,1,1,70,902,31,
107,2,1,65,902,31,
116,2,1,61,901,31,
68,1,3,22,904,31,
301,2,2,55,903,31,
366,1,2,35,901,31,
350,1,1,44,904,31,
126,2,1,55,901,31,
121,1,1,57,901,31,
103,1,1,69,902,31,
110,2,1,68,902,31,
149,1,1,48,902,31,
154,2,1,23,902,31,
156,2,1,20,902,31,
186,2,1,46,902,31,
151,2,1,24,902,31,
177,2,1,20,902,31,
179,2,1,20,902,31,
149,1,1,24,901,31,
175,1,1,23,901,31,
174,1,1,21,901,31,
111,2,1,84,904,31,
115,2,1,61,902,31,
110,1,1,64,902,31,
118,1,1,81,903,31,
102,2,1,77,903,31,
131,2,1,84,903,31,
426,1,1,51,902,31,
85,1,1,29,903,31,
99,1,1,28,903,31,
168,1,1,57,901,31,
118,1,1,56,903,31,
123,2,1,56,903,31,
106,2,1,25,903,31,
119,2,1,21,903,31,
99,2,1,78,902,31,
108,1,1,57,902,31,
115,2,1,61,902,31,
120,2,3,49,901,31,
128,1,1,25,901,31,
140,1,1,19,901,31,
111,1,1,43,902,31,
115,2,1,42,902,31,
115,1,1,41,902,31,
123,2,1,39,902,31,
143,2,2,47,901,31,
155,1,1,62,902,31,
167,2,1,60,902,31,
90,2,1,28,904,31,
155,1,8,39,904,31,
177,2,8,39,904,31,
106,1,8,19,904,31,
119,1,1,54,902,31,
118,2,1,49,902,31,
120,1,1,22,902,31,
140,2,2,39,903,31,
144,2,2,21,903,31,
332,2,2,27,903,31,
103,1,1,77,902,31,
111,2,1,76,902,31,
442,2,1,50,904,31,
449,1,1,50,904,31,
101,1,1,67,902,31,
118,1,1,47,901,31,
15,2,9,46,903,31,
115,1,1,61,902,31,
125,2,1,56,902,31,
108,1,1,81,904,31,
97,2,1,78,904,31,
227,1,9,28,901,31,
432,1,1,28,901,31,
432,1,1,28,901,31,
98,2,1,94,902,31,
123,1,1,37,901,31,
125,2,1,37,901,31,
137,1,1,59,904,31,
149,2,1,54,904,31,
128,1,2,74,903,31,
118,2,2,64,903,31,
177,2,1,53,904,31,
128,1,1,76,902,31,
125,2,1,71,902,31,
15,2,1,19,903,31,
118,1,1,44,901,31,
120,2,1,42,901,31,
119,2,1,21,901,31
