PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
146,1,2,26,904,31,
82,1,2,37,903,31,
36,1,1,50,903,31,
24,1,1,18,904,31,
18,1,1,18,901,31,
32,1,1,48,903,31,
24,1,1,18,904,31,
11,1,1,19,904,31,
16,1,2,73,903,31,
123,2,1,88,904,31,
130,2,1,35,903,31,
123,1,2,44,903,31,
117,1,1,46,904,31,
75,1,1,20,904,31,
91,2,1,57,904,31,
92,2,1,76,902,31,
56,2,2,56,903,31,
65,2,1,56,901,31,
117,2,2,30,901,31,
105,1,2,32,901,31,
185,2,1,27,902,31,
190,1,1,46,903,31,
197,2,9,33,903,31,
373,2,1,44,901,31,
228,2,1,18,901,31,
113,1,1,74,904,31,
109,2,1,85,902,31,
92,1,1,55,902,31,
108,2,1,47,902,31,
89,1,1,18,902,31,
52,1,1,38,902,31,
65,1,1,37,902,31,
320,2,3,51,904,31,
168,1,2,52,904,31,
189,1,9,27,904,31,
143,2,1,24,901,31,
97,2,1,27,901,31,
93,1,1,29,901,31,
108,1,1,39,901,31,
130,2,1,36,901,31,
96,1,1,33,901,31,
101,2,1,33,901,31,
109,2,1,34,902,31,
186,1,1,39,901,31,
74,2,1,58,903,31,
86,1,6,49,901,31,
69,2,1,46,901,31,
309,1,1,27,903,31,
62,1,1,37,903,31,
65,2,1,32,903,31,
109,2,1,46,904,31,
160,1,1,47,904,31,
220,1,1,49,901,31,
197,2,1,51,901,31,
92,1,1,32,902,31,
86,2,1,31,902,31,
112,2,1,34,901,31,
128,1,1,37,901,31,
129,1,1,37,901,31,
120,1,6,30,903,31,
92,2,6,26,903,31,
133,1,1,67,904,31,
82,1,1,36,901,31,
93,1,1,60,901,31,
92,1,1,22,902,31,
79,2,1,78,901,31,
77,1,1,79,901,31,
190,1,1,68,904,31,
108,2,1,45,902,31,
117,1,1,21,902,31,
83,1,1,19,902,31,
90,2,1,61,901,31,
67,2,1,77,902,31,
143,1,8,56,901,31,
190,2,8,62,901,31,
200,1,8,33,901,31,
206,2,8,36,901,31,
101,1,1,58,901,31,
122,2,1,57,901,31,
93,1,1,21,901,31,
274,1,1,55,901,31,
317,2,1,54,901,31,
264,1,1,18,901,31,
80,1,1,61,901,31,
90,2,1,54,901,31,
121,1,9,65,902,31,
102,2,8,55,902,31,
141,2,1,73,901,31,
217,1,1,52,901,31,
196,2,1,49,901,31,
140,1,1,18,901,31,
117,2,1,21,904,31,
67,1,1,20,904,31,
152,2,1,52,902,31,
151,1,1,64,902,31,
87,2,1,31,901,31,
106,2,1,81,904,31,
364,2,1,56,901,31,
123,2,1,41,901,31,
113,1,1,47,901,31,
107,2,1,73,901,31,
97,1,1,78,901,31,
161,1,1,31,903,31,
97,2,1,33,903,31,
604,2,2,51,901,31,
472,1,2,52,901,31,
210,2,1,80,901,31,
102,1,1,71,901,31,
89,2,1,71,901,31,
281,1,1,52,902,31,
280,2,1,51,902,31,
148,2,1,73,901,31,
36,1,1,44,901,31,
47,2,1,36,901,31,
29,1,1,20,901,31,
126,2,1,58,904,31,
121,2,1,63,902,31,
105,1,1,63,902,31,
131,2,1,95,902,31,
89,2,1,28,902,31,
70,1,1,27,902,31,
181,1,1,45,902,31,
194,2,1,43,902,31,
60,1,1,44,904,31,
157,1,1,72,903,31,
142,2,1,66,904,31,
89,2,1,74,901,31,
103,1,1,71,901,31,
103,1,1,55,902,31,
119,2,1,55,902,31,
142,2,1,31,902,31,
111,1,1,26,902,31,
167,1,6,36,902,31,
117,1,1,60,904,31,
117,2,1,63,904,31,
86,1,1,19,904,31,
84,1,9,35,904,31,
145,2,9,30,904,31,
187,1,1,66,902,31,
172,2,1,67,902,31,
161,2,1,27,904,31,
213,1,1,34,904,31,
241,1,1,62,904,31,
203,1,1,24,904,31,
110,2,1,59,904,31,
124,1,1,61,904,31,
97,2,1,58,904,31,
60,2,1,38,904,31,
139,1,1,46,904,31,
90,1,1,41,904,31,
100,2,1,80,901,31,
79,2,1,39,903,31,
54,1,1,35,903,31,
99,2,1,62,901,31,
136,2,1,36,903,31,
65,1,1,55,902,31,
159,2,1,37,904,31,
123,2,1,18,904,31,
75,1,6,46,901,31,
52,2,6,47,901,31,
89,1,1,30,901,31,
100,2,1,35,901,31,
131,2,1,63,902,31,
111,2,1,45,902,31,
92,1,1,55,902,31,
122,2,1,18,902,31,
113,2,1,59,903,31,
115,1,1,61,903,31,
88,1,1,57,901,31,
103,2,1,54,901,31,
54,2,1,53,902,31,
85,1,1,39,902,31,
127,2,1,40,902,31,
90,1,1,19,902,31,
89,1,1,51,903,31,
105,2,1,54,903,31,
65,2,1,67,902,31,
68,1,1,65,902,31,
149,2,1,28,901,31,
152,1,1,30,901,31,
57,2,2,58,903,31,
91,1,1,61,904,31,
92,2,1,57,904,31,
137,2,1,31,904,31,
86,1,1,31,904,31,
75,1,1,39,902,31,
112,2,1,37,902,31,
102,1,1,38,901,31,
114,2,1,31,901,31,
153,2,6,85,904,31,
71,2,1,81,904,31,
133,1,1,61,904,31,
104,1,1,66,902,31,
96,2,1,67,902,31,
96,1,1,28,902,31,
103,1,1,44,901,31,
138,1,1,39,901,31,
488,2,1,25,901,31,
142,1,1,41,903,31,
160,2,1,78,904,31,
147,1,1,86,904,31,
166,2,1,88,901,31,
103,1,1,34,902,31,
72,1,1,42,902,31,
105,2,1,43,902,31,
66,2,3,38,904,31,
104,1,1,40,904,31,
99,1,9,22,904,31,
150,2,9,64,904,31,
76,1,1,65,901,31,
72,2,1,61,901,31,
148,1,1,43,902,31,
217,2,1,41,902,31,
88,1,1,27,901,31,
102,2,8,25,901,31,
117,1,1,25,902,31,
151,2,1,26,902,31,
128,2,2,65,903,31,
149,2,1,26,901,31,
143,1,1,26,901,31,
98,1,1,56,904,31,
134,2,2,67,903,31,
137,2,2,51,901,31,
113,2,1,41,902,31,
75,1,1,43,902,31,
111,1,1,29,901,31,
113,2,1,26,901,31,
189,2,6,39,901,31,
108,1,6,39,901,31,
107,2,1,65,904,31,
98,1,1,65,904,31,
76,2,1,35,903,31,
85,1,1,77,904,31,
106,2,1,76,904,31,
100,2,1,52,901,31,
85,1,1,55,901,31,
63,2,1,67,902,31,
83,2,1,64,902,31,
175,2,1,26,901,31,
171,1,1,25,901,31,
89,2,1,23,903,31,
78,2,1,46,903,31,
197,1,1,47,903,31,
204,2,1,56,901,31,
165,1,1,59,901,31,
106,2,1,39,901,31,
96,1,1,47,901,31,
93,1,1,82,901,31,
97,2,1,78,901,31,
107,1,1,45,901,31,
110,2,1,45,901,31,
81,1,1,63,901,31,
96,2,1,62,901,31,
109,1,6,26,904,31,
68,2,6,27,904,31,
51,1,1,76,904,31,
58,1,1,75,904,31,
179,2,1,36,901,31,
147,1,1,36,901,31,
171,1,1,26,904,31,
198,1,1,26,904,31,
200,1,1,26,904,31,
20,1,1,54,902,31,
23,2,1,49,902,31,
27,2,1,24,902,31,
16,1,1,18,902,31,
27,1,1,22,902,31,
20,1,1,19,902,31,
28,2,1,67,902,31,
120,2,1,35,902,31,
122,2,1,27,902,31,
74,1,1,34,904,31,
94,2,8,46,904,31,
87,1,1,50,902,31,
88,2,1,86,901,31,
302,2,2,50,903,31,
366,1,2,22,903,31,
354,2,2,52,903,31,
125,2,6,28,901,31,
171,1,6,28,901,31,
108,1,1,58,904,31,
110,2,1,53,904,31,
141,2,1,39,904,31,
113,2,1,18,904,31,
96,2,1,91,902,31,
133,2,1,42,903,31,
86,1,1,64,902,31,
85,1,1,58,902,31,
118,2,1,51,901,31,
99,1,1,55,901,31,
86,2,1,18,901,31,
79,1,1,44,902,31,
99,1,1,41,902,31,
117,2,1,29,902,31,
89,2,1,78,902,31,
90,2,1,80,902,31,
105,2,1,61,902,31,
65,2,2,71,903,31,
116,2,1,39,901,31,
102,1,1,32,901,31,
262,1,2,44,903,31,
217,2,2,43,903,31,
77,1,1,54,902,31,
105,2,9,44,902,31,
111,2,6,46,903,31,
173,1,1,51,903,31,
117,2,1,32,901,31,
94,2,1,53,901,31,
132,2,1,45,901,31,
113,1,8,47,901,31,
182,2,1,33,904,31,
121,1,1,40,904,31,
174,1,1,37,901,31,
209,2,1,38,901,31,
158,2,2,22,903,31,
90,1,1,68,902,31,
88,2,1,63,902,31,
83,2,1,25,904,31,
101,1,1,30,901,31,
100,2,1,26,901,31,
153,2,1,53,902,31,
149,1,1,55,902,31,
70,1,1,66,902,31,
69,2,1,64,902,31,
62,1,1,71,904,31,
134,2,1,66,904,31,
54,1,1,20,904,31,
88,2,1,65,901,31,
111,2,1,68,901,31,
143,1,1,70,901,31,
138,2,1,64,901,31,
103,2,1,60,901,31,
101,1,1,69,901,31,
108,2,1,23,901,31,
106,2,1,21,901,31,
98,1,1,60,904,31,
104,2,1,54,904,31,
123,1,1,50,904,31,
74,2,1,39,904,31,
209,1,6,56,903,31,
464,2,6,44,903,31,
443,1,1,53,901,31,
183,1,1,59,903,31,
76,1,1,66,901,31,
65,2,1,71,901,31,
104,1,1,48,901,31,
99,1,1,65,902,31,
98,2,1,63,902,31,
97,1,1,68,901,31,
85,2,1,69,901,31,
146,2,1,44,902,31,
151,1,1,44,902,31,
216,1,1,26,903,31,
192,2,1,26,903,31,
211,1,1,49,903,31,
189,1,1,72,903,31,
97,2,1,66,901,31,
141,2,1,63,904,31,
216,1,1,63,904,31,
102,1,1,69,901,31,
90,2,1,68,901,31,
189,1,1,32,904,31,
185,1,1,75,903,31,
105,2,1,58,902,31,
92,1,1,61,902,31,
70,1,1,54,904,31,
85,2,1,38,904,31,
46,1,1,19,904,31,
118,2,1,66,903,31,
107,1,1,64,903,31,
272,2,1,87,902,31,
145,1,1,51,901,31,
112,2,1,51,901,31,
85,2,1,18,901,31,
121,2,1,21,904,31,
144,2,1,20,904,31,
124,2,1,21,904,31,
126,2,1,57,901,31,
101,1,1,55,901,31,
163,2,1,51,903,31,
130,1,1,49,903,31,
61,2,1,83,901,31,
89,1,1,42,902,31,
108,2,1,33,902,31,
92,1,1,40,901,31,
109,2,1,40,901,31,
44,1,1,40,904,31,
32,2,1,38,904,31,
153,2,2,40,904,31,
95,1,2,42,904,31,
127,2,1,45,902,31,
133,1,1,49,902,31,
141,2,1,20,902,31,
103,1,1,18,902,31,
66,1,2,50,901,31,
87,2,2,47,901,31,
130,2,1,71,901,31,
147,1,1,73,901,31,
145,2,1,90,902,31,
72,2,1,51,904,31,
78,2,1,22,904,31,
99,1,2,42,903,31,
90,2,2,40,903,31,
102,2,1,48,904,31,
105,1,1,52,904,31,
71,2,1,39,904,31,
106,1,6,41,904,31,
159,1,2,63,904,31,
261,2,2,65,904,31,
106,1,1,67,901,31,
159,1,1,73,901,31,
136,2,1,74,901,31,
65,1,9,24,903,31,
186,2,1,75,902,31,
252,1,1,75,902,31,
82,1,1,22,903,31,
56,2,1,85,901,31,
104,1,1,48,901,31,
85,1,1,61,901,31,
101,2,1,60,901,31,
136,1,1,33,901,31,
73,1,1,34,904,31,
68,2,1,71,901,31,
79,1,1,72,901,31,
134,1,1,51,901,31,
105,2,1,51,901,31,
356,1,1,36,902,31,
524,2,1,37,902,31,
57,1,1,80,904,31,
66,2,1,72,902,31,
97,2,1,26,902,31,
106,1,1,33,902,31,
97,2,2,81,903,31,
178,1,1,23,902,31,
102,1,1,34,902,31,
96,2,1,32,902,31,
88,1,1,60,902,31,
102,2,1,59,902,31,
180,2,1,52,902,31,
176,1,1,55,902,31,
231,2,1,20,902,31,
221,2,1,77,902,31,
110,1,1,40,901,31,
132,2,1,41,901,31,
582,2,1,30,902,31,
71,1,1,23,904,31,
96,1,1,26,901,31,
87,1,1,36,904,31,
123,2,1,32,904,31,
201,1,1,58,901,31,
116,1,1,61,904,31,
112,2,2,49,901,31,
85,1,2,51,901,31,
177,1,2,20,901,31,
102,1,6,42,902,31,
113,2,6,38,902,31,
117,2,1,52,904,31,
251,2,1,49,904,31,
235,1,1,42,904,31,
130,1,1,18,904,31,
94,2,1,23,904,31,
61,1,1,87,901,31,
63,2,1,85,901,31,
195,2,1,22,904,31,
151,2,1,48,902,31,
95,2,1,70,901,31,
112,1,1,52,902,31,
112,2,1,50,902,31,
104,2,1,28,901,31,
99,1,1,29,901,31,
75,2,8,42,903,31,
93,1,1,44,903,31,
206,2,8,70,903,31,
109,1,1,67,901,31,
94,2,1,66,901,31,
183,2,1,29,901,31,
146,2,1,41,901,31,
120,1,1,40,901,31,
213,1,1,63,903,31,
227,2,1,57,903,31,
117,2,1,46,901,31,
108,1,1,48,901,31,
63,1,1,24,904,31,
98,1,1,55,904,31,
128,1,1,58,901,31,
155,2,1,56,901,31,
222,2,1,32,901,31,
208,1,1,31,901,31,
215,2,1,88,903,31,
91,2,1,51,902,31,
91,1,1,50,902,31,
103,2,1,57,902,31,
87,1,1,56,902,31,
120,1,1,23,902,31,
119,1,1,22,902,31,
119,1,1,22,902,31,
127,1,1,80,902,31,
598,2,1,57,904,31,
491,1,9,25,904,31,
731,1,9,21,904,31,
393,1,1,21,904,31,
857,1,2,68,904,31,
58,2,1,78,902,31,
156,1,1,35,901,31,
174,2,1,33,901,31,
326,2,1,30,901,31,
318,1,1,46,901,31,
292,1,9,43,903,31,
343,2,2,21,903,31,
343,2,2,20,903,31,
264,2,1,44,903,31,
202,2,1,33,903,31,
117,2,1,64,901,31,
114,1,1,66,901,31,
127,2,9,41,902,31,
113,1,1,46,902,31,
147,1,9,18,902,31,
66,2,1,67,903,31,
115,2,8,22,904,31,
94,2,1,79,902,31,
127,1,1,84,902,31,
209,1,6,28,901,31,
150,2,6,25,901,31,
128,2,1,51,903,31,
84,1,1,32,904,31,
123,2,1,26,904,31,
138,2,1,51,903,31,
117,2,1,24,903,31,
118,2,1,22,903,31,
88,1,1,24,903,31,
88,1,1,23,903,31,
208,1,1,46,904,31,
163,2,1,47,904,31,
267,2,1,31,904,31,
267,2,1,31,904,31,
85,2,1,70,904,31,
117,2,1,22,902,31,
447,1,3,25,903,31,
255,2,1,25,903,31,
140,1,2,63,903,31,
73,2,1,49,901,31,
139,1,1,31,901,31,
147,2,1,31,901,31,
45,1,8,34,901,31,
137,2,1,56,904,31,
147,2,1,57,904,31,
151,2,2,25,904,31,
99,2,1,73,904,31,
117,1,1,41,901,31,
201,2,1,32,901,31,
85,1,1,60,902,31,
102,1,1,68,901,31,
87,2,1,67,901,31,
133,1,1,30,901,31,
27,2,1,69,902,31,
27,2,1,65,902,31,
97,1,1,30,902,31,
89,2,1,28,902,31,
49,1,1,40,902,31,
77,2,1,43,902,31,
102,2,1,68,904,31,
155,1,1,35,901,31,
185,2,1,36,901,31,
105,1,1,37,903,31,
104,1,1,32,902,31,
95,2,1,29,902,31,
94,2,1,34,903,31,
155,1,1,34,903,31,
116,1,1,47,901,31,
671,1,1,42,904,31,
141,1,1,79,903,31,
105,2,1,81,903,31,
212,1,1,52,903,31,
49,1,1,82,901,31,
121,1,1,51,903,31,
102,2,1,48,903,31,
246,2,1,28,903,31,
187,1,1,37,903,31,
316,2,9,23,903,31,
89,2,1,75,901,31,
83,1,1,79,901,31,
118,2,1,37,903,31,
95,1,1,45,903,31,
102,1,1,49,904,31,
36,2,6,46,904,31,
126,2,1,65,903,31,
111,1,1,28,904,31,
93,2,1,27,904,31,
98,1,1,42,901,31,
116,2,2,76,903,31,
141,2,2,55,903,31,
159,1,2,55,903,31,
139,1,1,36,903,31,
207,2,1,35,903,31,
173,2,1,55,901,31,
113,2,1,68,902,31,
103,1,1,55,902,31,
145,1,1,54,901,31,
117,2,1,56,901,31,
153,1,1,26,901,31,
92,2,1,24,903,31,
126,2,1,25,903,31,
94,1,1,57,902,31,
95,2,1,54,902,31,
74,2,1,30,904,31,
162,2,1,31,902,31,
140,1,1,35,902,31,
86,1,1,66,901,31,
74,2,1,65,901,31,
114,1,1,50,904,31,
61,2,1,42,904,31,
84,1,1,21,904,31,
76,2,1,18,904,31,
129,2,1,69,901,31,
95,1,1,41,901,31,
116,2,1,41,901,31,
160,1,1,67,902,31,
130,2,1,58,902,31,
167,1,1,37,903,31,
168,1,1,68,901,31,
164,2,1,64,901,31,
220,1,1,34,901,31,
151,1,1,26,904,31,
313,1,1,51,903,31,
263,2,1,47,903,31,
251,1,1,22,903,31,
133,1,1,42,903,31,
83,2,1,38,903,31,
98,2,1,39,903,31,
75,1,1,62,903,31,
72,2,1,59,903,31,
95,2,1,50,902,31,
118,1,1,46,902,31,
214,1,8,61,903,31,
291,2,8,57,903,31,
73,1,1,32,904,31,
108,2,1,29,904,31,
67,1,1,40,901,31,
100,2,1,27,904,31,
77,1,1,30,904,31,
109,1,1,56,903,31,
145,2,1,36,902,31,
98,1,1,37,902,31,
114,1,1,47,902,31,
110,2,1,48,902,31,
122,1,1,22,902,31,
88,1,1,55,902,31,
91,2,1,54,902,31,
229,1,1,27,903,31,
204,2,1,28,903,31,
144,2,1,46,901,31,
105,1,1,59,901,31,
102,1,1,18,901,31,
271,1,1,38,902,31,
55,2,1,59,901,31,
65,2,1,39,901,31,
173,1,1,35,902,31,
204,2,1,30,902,31,
168,1,1,27,904,31,
147,2,1,26,904,31,
121,2,2,54,901,31,
98,1,1,45,902,31,
86,2,1,32,902,31,
217,2,1,28,902,31,
597,1,1,63,904,31,
110,2,1,64,902,31,
95,1,1,55,902,31,
102,1,1,67,901,31,
101,2,1,63,901,31,
113,2,1,67,902,31,
123,1,1,67,902,31,
91,1,1,60,902,31,
102,2,1,62,902,31,
98,1,1,40,901,31,
116,2,1,37,901,31,
53,1,1,63,901,31,
56,2,1,67,901,31,
95,1,1,63,902,31,
109,2,1,61,902,31,
113,2,1,64,901,31,
208,2,1,43,901,31,
108,1,1,58,902,31,
123,2,1,57,902,31,
116,1,1,28,902,31,
187,2,1,59,903,31,
171,1,1,41,903,31,
95,2,6,32,902,31,
82,1,1,36,902,31,
125,1,1,78,902,31,
94,2,1,76,902,31,
119,2,1,68,901,31,
136,1,1,71,901,31,
92,1,1,32,902,31,
108,2,1,37,902,31,
101,1,1,81,901,31,
104,2,1,79,901,31,
119,1,1,76,902,31,
98,2,1,71,902,31,
134,2,1,48,901,31,
127,1,1,49,901,31,
189,2,2,24,901,31,
61,1,1,78,903,31,
93,1,1,62,901,31,
105,2,1,51,901,31,
79,2,1,18,901,31,
80,2,1,68,901,31,
57,1,1,70,901,31,
33,1,1,18,901,31,
89,1,1,53,901,31,
67,2,1,51,901,31,
295,2,1,49,904,31,
282,1,1,43,904,31,
83,1,2,67,903,31,
116,2,1,65,902,31,
108,1,1,27,902,31,
188,1,1,73,901,31,
159,2,1,73,901,31,
173,2,1,54,902,31,
211,1,1,45,902,31,
108,2,9,47,901,31,
47,2,1,41,903,31,
74,1,1,32,903,31,
323,1,1,26,901,31,
353,2,1,22,901,31,
127,1,1,52,901,31,
81,1,1,19,901,31,
81,1,1,19,901,31,
97,1,2,65,903,31,
115,2,1,42,902,31,
131,1,1,35,902,31,
108,2,1,49,902,31,
131,1,1,30,902,31,
94,1,1,25,902,31,
104,1,1,49,904,31,
134,2,1,35,904,31,
99,2,1,73,902,31,
126,2,1,68,902,31,
54,2,1,23,903,31,
102,1,1,57,903,31,
120,2,1,54,903,31,
129,2,1,84,904,31,
127,2,1,58,902,31,
115,1,1,27,902,31,
107,2,1,71,901,31,
101,2,1,67,901,31,
93,1,1,83,901,31,
309,1,1,37,901,31,
346,2,1,32,901,31,
64,2,6,46,901,31,
81,1,6,53,901,31,
137,1,6,18,901,31,
103,1,1,56,901,31,
120,2,1,52,901,31,
135,2,1,21,901,31,
314,1,1,85,901,31,
329,2,1,71,901,31,
112,1,1,23,901,31,
147,1,1,23,901,31,
99,1,6,49,902,31,
133,2,6,44,902,31,
295,1,9,45,901,31,
66,1,1,35,901,31,
79,2,1,35,901,31,
159,2,1,30,901,31,
142,1,1,40,901,31,
74,1,1,28,902,31,
95,2,1,26,902,31,
111,1,1,37,901,31,
132,2,1,37,901,31,
51,1,2,54,904,31,
84,2,1,54,904,31,
314,2,2,20,901,31,
182,1,2,70,901,31,
142,2,2,45,901,31,
99,2,1,63,904,31,
142,2,1,36,901,31,
116,1,1,37,901,31,
155,2,1,25,904,31,
200,1,1,32,904,31,
150,2,1,52,903,31,
96,1,1,20,903,31,
141,2,1,65,901,31,
97,1,6,41,901,31,
129,2,6,34,901,31,
133,2,1,85,902,31,
56,1,1,56,902,31,
55,1,1,56,902,31,
62,2,1,57,902,31,
125,1,1,31,902,31,
119,2,1,31,902,31,
93,1,1,24,902,31,
92,2,1,22,902,31,
176,2,2,39,903,31,
399,1,2,48,903,31,
296,1,1,36,901,31,
53,2,1,67,901,31,
143,1,1,52,903,31,
118,2,1,72,902,31,
148,1,1,82,902,31,
22,2,1,84,902,31,
165,1,2,33,903,31,
170,2,2,32,903,31,
54,2,2,57,903,31,
76,1,1,73,902,31,
94,1,1,33,902,31,
215,2,2,64,901,31,
138,1,1,74,901,31,
112,2,1,39,904,31,
94,1,1,39,904,31,
101,1,1,62,901,31,
108,2,1,67,901,31,
69,1,2,50,903,31,
114,1,1,48,901,31,
123,2,1,43,901,31,
81,1,1,21,901,31,
246,2,1,58,902,31,
310,1,1,65,902,31,
338,1,1,50,903,31,
284,2,1,49,903,31,
109,1,1,72,902,31,
132,2,1,63,902,31,
103,1,8,34,904,31,
114,1,1,29,902,31,
145,2,1,27,902,31,
108,1,1,70,904,31,
173,2,1,52,901,31,
147,1,1,57,901,31,
135,1,1,22,901,31,
106,1,1,24,901,31,
61,2,1,54,904,31,
69,1,1,50,904,31,
108,2,1,59,902,31,
95,1,1,58,902,31,
101,1,1,25,902,31,
105,1,1,34,902,31,
153,2,1,35,902,31,
131,1,1,31,902,31,
282,2,1,64,903,31,
243,1,1,71,903,31,
114,2,1,46,901,31,
116,2,1,39,901,31,
98,1,1,64,904,31,
86,1,6,45,901,31,
178,2,6,36,901,31,
183,2,1,32,901,31,
168,1,1,32,901,31,
140,1,1,80,902,31,
104,2,1,79,902,31,
350,1,1,29,903,31,
230,2,1,31,903,31,
111,1,8,26,904,31,
213,2,1,32,904,31,
101,2,1,65,902,31,
113,2,1,40,902,31,
178,1,1,28,904,31,
154,2,1,27,904,31,
115,2,1,46,904,31,
108,1,1,45,904,31,
76,1,1,18,904,31,
134,2,1,67,904,31,
32,2,1,74,901,31,
276,1,2,26,902,31,
555,2,1,31,903,31,
53,1,1,69,904,31,
66,2,1,69,904,31,
90,2,1,34,904,31,
72,1,1,36,904,31,
58,2,1,29,904,31,
87,1,1,29,904,31,
42,1,1,32,904,31,
65,2,1,52,902,31,
67,1,1,52,902,31,
157,2,1,59,901,31,
313,2,1,61,901,31,
108,2,1,41,903,31,
194,2,1,28,901,31,
153,2,2,34,901,31,
121,2,1,60,904,31,
190,2,1,30,904,31,
144,2,1,60,904,31,
67,2,1,79,903,31,
400,2,1,36,903,31,
316,1,1,35,903,31,
406,1,1,60,903,31,
570,2,2,58,901,31,
388,1,2,18,901,31,
226,2,2,37,903,31,
327,2,2,18,903,31,
108,1,1,39,901,31,
130,2,1,39,901,31,
124,1,1,32,903,31,
77,2,1,31,903,31,
67,2,1,61,903,31,
68,1,1,54,903,31,
68,2,1,25,903,31,
52,1,1,35,903,31,
77,2,1,56,903,31,
62,1,1,41,903,31,
171,2,1,55,903,31,
174,1,1,60,903,31,
157,1,1,59,902,31,
181,2,1,57,902,31,
70,1,1,71,902,31,
67,2,1,71,902,31,
501,1,2,38,902,31,
869,2,2,36,902,31,
100,2,1,76,901,31,
204,1,1,41,901,31,
207,2,1,47,901,31,
112,2,1,61,901,31,
91,1,1,58,901,31,
159,2,1,60,902,31,
101,2,1,49,903,31,
100,2,1,48,903,31,
89,1,1,57,901,31,
107,2,1,55,901,31,
81,1,1,23,901,31,
108,1,1,69,903,31,
125,1,1,70,903,31,
175,1,1,29,903,31,
152,1,1,59,902,31,
153,2,1,54,902,31,
200,2,1,23,902,31,
65,1,1,56,904,31,
96,2,1,82,904,31,
206,1,1,67,902,31,
191,2,1,66,902,31,
48,1,1,22,904,31,
106,2,1,57,904,31,
124,1,1,60,904,31,
226,2,8,26,901,31,
122,1,9,30,901,31,
257,2,8,26,902,31,
143,2,2,68,903,31,
116,2,1,74,902,31,
162,1,1,48,902,31,
52,1,2,41,904,31,
107,2,1,59,902,31,
107,1,1,38,902,31,
100,2,1,31,902,31,
106,1,1,28,901,31,
137,1,1,28,901,31,
168,2,1,45,903,31,
127,2,1,18,903,31,
100,2,1,54,901,31,
85,1,1,58,901,31,
141,1,1,34,901,31,
74,2,1,18,901,31,
817,2,2,26,902,31,
98,2,1,59,902,31,
101,1,1,72,902,31,
102,1,1,37,902,31,
112,2,1,64,902,31,
106,2,1,46,902,31,
119,1,1,22,902,31,
90,1,1,53,902,31,
114,2,1,23,902,31,
141,2,1,24,902,31,
138,2,1,22,902,31,
109,1,1,42,901,31,
125,2,1,45,901,31,
87,1,1,21,901,31,
97,2,1,81,902,31,
116,2,1,63,901,31,
94,1,1,58,901,31,
70,2,1,29,903,31,
139,2,1,32,903,31,
96,2,1,83,902,31,
51,1,9,31,901,31,
120,2,9,31,901,31,
49,1,1,60,901,31,
61,2,1,60,901,31,
120,2,1,37,901,31,
117,1,9,39,901,31,
339,2,1,29,903,31,
182,2,1,39,901,31,
59,2,1,19,901,31,
240,1,1,73,902,31,
194,1,1,40,902,31,
134,2,1,51,904,31,
159,2,1,50,904,31,
214,2,1,37,902,31,
146,1,1,39,902,31,
133,1,1,77,902,31,
111,2,1,69,902,31,
241,2,1,39,901,31,
79,1,1,25,902,31,
99,2,1,25,902,31,
102,2,1,31,903,31,
93,1,1,57,901,31,
110,2,1,56,901,31,
62,1,1,71,901,31,
54,2,1,71,901,31,
133,2,1,59,901,31,
108,1,1,56,901,31,
169,1,1,28,901,31,
296,2,2,32,901,31,
115,2,1,50,901,31,
99,2,1,66,904,31,
107,1,1,40,904,31,
107,1,1,40,904,31,
144,2,8,32,904,31,
50,2,9,64,901,31,
66,1,1,61,901,31,
97,1,2,27,901,31,
188,2,1,53,902,31,
229,1,1,50,902,31,
105,1,1,71,901,31,
88,2,1,72,901,31,
103,1,1,86,901,31,
141,2,1,80,901,31,
528,1,1,47,904,31,
246,2,1,42,904,31,
340,1,1,21,904,31,
202,1,1,19,904,31,
299,1,6,36,901,31,
396,2,6,33,901,31,
128,2,1,59,901,31,
42,1,1,22,901,31,
33,1,1,86,902,31,
58,2,1,19,903,31,
98,1,1,77,901,31,
23,1,1,81,903,31,
115,1,1,21,903,31,
8,1,1,48,904,31,
14,1,5,53,902,31,
57,2,1,20,901,31,
132,1,1,18,903,31,
39,2,2,18,903,31,
3,2,1,67,902,31,
69,1,1,21,903,31,
61,1,8,26,903,31,
113,2,1,19,904,31,
103,1,2,38,904,31,
36,1,1,20,904,31,
19,2,1,20,903,31,
44,1,1,21,904,31,
55,1,9,20,903,31,
58,1,1,66,904,31,
50,2,1,19,903,31,
161,1,1,34,903,31,
27,1,1,78,902,31,
83,2,1,88,903,31,
11,1,1,22,904,31,
87,1,1,28,904,31,
89,1,3,46,903,31,
17,2,1,75,904,31,
45,1,1,18,904,31,
117,1,1,19,903,31,
6,1,1,48,901,31,
133,2,1,95,904,31,
160,1,1,43,903,31,
5,1,1,40,902,31,
48,2,1,18,904,31,
10,2,1,18,904,31,
100,2,1,95,904,31,
95,2,2,24,904,31,
99,1,2,66,904,31,
109,1,1,18,903,31,
56,2,1,19,904,31,
21,1,8,26,904,31,
13,1,1,19,904,31,
29,2,1,84,902,31,
17,1,1,50,904,31,
67,2,1,19,903,31,
4,1,1,48,904,31,
26,1,1,36,903,31,
96,1,1,21,904,31,
57,2,1,18,904,31,
112,2,1,90,904,31,
100,2,1,95,904,31,
113,2,1,95,902,31,
94,2,1,19,901,31,
15,1,1,18,903,31,
