PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
99,2,1,45,902,31,
118,1,1,48,902,31,
105,1,1,20,902,31,
83,2,2,19,902,31,
101,1,1,65,902,31,
99,2,1,61,902,31,
107,2,1,58,903,31,
124,1,1,61,903,31,
82,2,9,19,901,31,
101,1,1,52,901,31,
124,1,1,70,902,31,
119,1,1,47,903,31,
540,2,1,50,901,31,
576,1,1,39,901,31,
105,1,1,62,902,31,
99,2,1,57,902,31,
92,2,1,90,902,31,
62,1,9,26,904,31,
109,1,1,70,902,31,
110,2,1,68,902,31,
61,1,1,25,904,31,
168,1,1,71,903,31,
97,2,1,95,903,31,
115,2,1,39,902,31,
110,1,1,38,902,31,
196,1,2,47,903,31,
101,2,2,39,903,31,
108,1,1,63,901,31,
106,2,1,62,901,31,
94,1,1,68,901,31,
100,2,1,68,901,31,
135,1,1,55,904,31,
110,2,9,54,904,31,
149,1,1,26,904,31,
146,1,1,26,904,31,
98,1,1,53,904,31,
117,2,1,44,904,31,
93,2,1,23,904,31,
162,1,8,54,904,31,
176,2,8,53,904,31,
175,2,8,18,904,31,
361,1,1,55,904,31,
364,1,1,49,902,31,
312,2,1,46,902,31,
292,2,1,20,902,31,
130,1,2,44,903,31,
104,2,2,38,903,31,
124,1,2,30,903,31,
108,1,1,37,901,31,
119,2,1,35,901,31,
165,1,1,42,902,31,
178,2,1,40,902,31,
347,1,1,32,901,31,
278,2,1,27,901,31,
99,2,1,56,904,31,
102,1,1,61,904,31,
336,2,1,25,902,31,
104,1,1,18,903,31,
146,1,8,30,904,31,
84,2,8,27,904,31,
437,2,8,36,901,31,
112,1,1,38,901,31,
123,2,1,36,901,31,
101,2,1,75,902,31,
92,2,1,88,901,31,
157,2,8,64,904,31,
163,2,1,64,901,31,
133,2,1,49,904,31,
101,2,1,33,901,31,
90,2,1,88,903,31,
431,2,9,26,903,31,
119,1,1,63,901,31,
114,2,1,57,901,31,
140,1,1,64,902,31,
141,2,1,62,902,31,
112,1,1,60,901,31,
101,1,1,26,901,31,
86,2,1,22,901,31,
123,2,1,26,902,31,
106,1,1,28,901,31,
88,2,1,27,901,31,
139,1,1,37,901,31,
130,2,1,34,901,31,
138,2,1,36,904,31,
128,1,1,38,904,31,
161,2,1,46,901,31,
181,1,1,19,901,31,
74,1,1,72,903,31,
121,1,9,34,902,31,
127,2,8,34,902,31,
103,1,1,54,902,31,
103,2,1,55,902,31,
105,1,1,22,902,31,
112,1,1,25,901,31,
95,2,1,25,901,31,
119,1,1,47,902,31,
116,2,1,35,902,31,
132,2,1,58,902,31,
143,1,1,62,902,31,
125,2,6,78,902,31,
149,1,1,85,903,31,
112,2,1,83,903,31,
110,2,1,30,901,31,
119,1,1,29,901,31,
96,2,1,28,902,31,
206,1,2,25,902,31,
121,1,1,61,902,31,
117,2,1,62,902,31,
111,2,1,21,903,31,
117,1,1,50,901,31,
115,2,1,47,901,31,
133,2,1,19,901,31,
114,1,1,27,901,31,
97,2,1,27,901,31,
112,1,1,86,901,31,
109,1,1,50,904,31,
112,2,1,55,904,31,
110,1,1,24,904,31,
105,2,1,85,904,31,
117,2,1,40,901,31,
110,1,1,43,901,31,
114,1,1,34,902,31,
116,2,1,35,902,31,
154,2,2,61,902,31,
111,1,1,59,902,31,
108,2,1,55,902,31,
90,2,1,27,903,31,
117,1,1,26,903,31,
110,2,1,59,903,31,
136,1,1,32,903,31,
330,2,1,65,903,31,
254,1,2,43,903,31,
200,2,2,40,903,31,
191,2,2,19,903,31,
114,2,2,18,903,31,
149,2,1,19,902,31,
161,1,1,18,902,31,
183,2,9,33,904,31,
133,1,1,34,904,31,
138,2,1,63,904,31,
97,2,1,72,901,31,
120,2,1,68,902,31,
120,2,1,48,902,31,
214,2,9,52,901,31,
105,1,1,59,901,31,
102,2,1,59,901,31,
123,1,1,47,903,31,
118,2,1,42,903,31,
145,1,1,44,902,31,
388,2,1,51,904,31,
150,2,1,31,904,31,
166,1,1,32,904,31,
100,1,9,26,903,31,
88,2,1,27,903,31,
339,1,1,41,902,31,
181,1,1,47,902,31,
178,2,1,44,902,31,
101,2,1,61,902,31,
109,1,1,63,902,31,
174,2,1,42,903,31,
172,1,1,40,903,31,
143,2,1,81,903,31,
137,1,1,29,904,31,
33,2,1,72,901,31,
31,1,1,71,901,31,
137,1,1,46,904,31,
122,2,1,46,904,31,
121,1,1,21,904,31,
134,1,1,18,904,31,
112,1,1,37,904,31,
108,2,1,33,904,31,
178,1,1,47,901,31,
154,2,1,45,901,31,
116,1,1,51,903,31,
125,2,1,42,903,31,
86,1,6,33,901,31,
141,2,6,32,901,31,
114,1,1,60,904,31,
115,2,1,61,904,31,
105,1,1,43,904,31,
119,2,1,43,904,31,
358,2,1,39,901,31,
334,1,1,41,901,31,
158,1,1,34,901,31,
90,1,1,20,901,31,
77,2,2,71,903,31,
71,2,2,75,903,31,
140,1,1,60,902,31,
147,2,1,54,902,31,
408,2,2,55,901,31,
118,1,1,51,902,31,
115,2,1,47,902,31,
101,2,1,47,902,31,
107,1,1,50,902,31,
341,2,8,32,903,31,
555,1,8,30,903,31,
87,2,1,86,902,31,
116,1,1,86,902,31,
101,2,1,82,902,31,
132,1,1,48,901,31,
115,2,1,47,901,31,
135,2,1,19,901,31,
103,2,1,46,902,31,
119,2,1,56,901,31,
173,2,1,37,902,31,
167,1,1,37,902,31,
101,2,8,18,902,31,
124,1,1,51,903,31,
114,2,1,49,903,31,
114,1,1,48,903,31,
139,1,1,31,904,31,
148,1,1,30,904,31,
114,1,1,33,902,31,
101,2,1,30,902,31,
108,2,1,49,901,31,
109,1,1,51,901,31,
120,2,1,52,901,31,
112,1,1,53,901,31,
137,1,1,75,903,31,
99,2,1,64,901,31,
105,1,1,64,901,31,
118,1,8,41,902,31,
110,2,8,42,902,31,
104,2,1,59,901,31,
103,2,2,58,903,31,
228,2,1,29,902,31,
270,1,1,29,902,31,
118,2,1,64,902,31,
106,2,1,67,901,31,
117,2,1,50,901,31,
119,2,1,71,901,31,
128,2,2,49,901,31,
162,1,2,54,901,31,
127,1,1,66,902,31,
125,2,1,58,902,31,
86,2,1,27,901,31,
135,2,2,28,901,31,
106,1,1,51,904,31,
122,2,1,50,904,31,
107,1,1,23,904,31,
110,1,1,20,904,31,
84,2,1,26,901,31,
140,1,2,61,903,31,
82,2,2,25,903,31,
117,1,1,54,901,31,
130,2,1,54,901,31,
40,2,1,41,902,31,
138,1,1,58,901,31,
146,2,1,54,901,31,
123,2,2,28,903,31,
266,2,1,89,902,31,
97,2,1,88,901,31,
523,2,1,67,904,31,
145,2,1,72,902,31,
106,1,1,57,901,31,
99,2,1,46,901,31,
101,1,1,24,901,31,
101,1,1,23,901,31,
114,1,1,18,901,31,
152,1,1,63,902,31,
148,2,1,60,902,31,
162,2,1,41,902,31,
169,1,1,45,902,31,
110,2,2,46,903,31,
102,2,1,56,903,31,
110,2,1,77,904,31,
110,2,1,73,902,31,
62,1,1,23,904,31,
118,1,1,83,902,31,
110,1,1,45,904,31,
98,2,1,45,904,31,
366,1,2,43,903,31,
110,1,1,44,902,31,
118,2,1,39,902,31,
156,1,1,57,904,31,
150,2,1,31,904,31,
123,1,1,65,903,31,
88,2,2,33,903,31,
111,1,2,37,903,31,
108,1,1,55,904,31,
110,2,1,58,904,31,
103,1,1,33,902,31,
93,2,1,30,902,31,
101,2,1,83,902,31,
101,1,1,33,903,31,
119,2,1,48,901,31,
129,1,1,56,901,31,
173,2,1,61,901,31,
105,1,1,38,903,31,
108,2,1,36,903,31,
97,2,1,47,903,31,
119,2,1,52,901,31,
112,1,1,51,901,31,
91,2,9,64,903,31,
63,1,1,53,902,31,
109,2,1,54,902,31,
123,1,2,60,903,31,
271,2,8,21,904,31,
299,1,1,21,904,31,
130,2,1,38,902,31,
123,1,1,41,902,31,
123,1,1,87,901,31,
99,2,1,84,901,31,
136,1,1,46,902,31,
114,2,1,45,902,31,
37,1,1,33,902,31,
35,2,1,31,902,31,
167,1,1,34,901,31,
150,2,1,32,901,31,
110,2,1,30,901,31,
125,1,1,31,901,31,
138,1,2,57,903,31,
118,2,2,54,903,31,
466,1,1,36,904,31,
157,2,1,38,901,31,
109,1,1,56,904,31,
112,2,1,68,904,31,
122,2,1,49,901,31,
143,1,1,49,901,31,
71,2,1,91,903,31,
117,1,1,34,901,31,
123,2,1,35,901,31,
123,1,1,18,901,31,
117,2,1,70,904,31,
222,1,2,45,901,31,
119,2,2,40,901,31,
152,2,1,62,904,31,
109,2,1,48,902,31,
129,2,1,44,902,31,
301,1,1,35,904,31,
141,1,1,40,902,31,
114,2,2,41,902,31,
37,1,1,41,901,31,
40,2,1,42,901,31,
125,1,6,41,901,31,
132,2,6,44,901,31,
123,2,1,30,902,31,
143,1,1,30,902,31,
138,1,1,66,902,31,
40,2,1,52,901,31,
117,2,1,68,902,31,
118,1,1,67,902,31,
174,2,1,63,901,31,
114,2,2,59,903,31,
121,1,2,53,903,31,
169,2,1,57,904,31,
143,1,1,51,901,31,
126,2,1,21,901,31,
101,2,1,57,902,31,
107,1,1,59,902,31,
60,1,1,43,904,31,
81,2,2,75,903,31,
114,1,2,35,903,31,
116,2,1,51,903,31,
136,2,1,59,902,31,
372,1,1,28,904,31,
320,2,1,27,904,31,
90,2,1,21,902,31,
353,2,1,53,901,31,
123,1,6,18,903,31,
83,2,1,20,901,31,
110,1,1,26,901,31,
114,2,1,44,902,31,
108,1,1,53,904,31,
119,2,1,51,904,31,
107,1,1,23,904,31,
222,2,6,19,904,31,
107,1,1,62,902,31,
104,2,1,62,902,31,
110,2,1,36,901,31,
114,1,8,40,901,31,
6,2,1,20,903,31,
101,1,1,51,901,31,
117,2,1,41,901,31,
104,2,1,61,901,31,
108,1,1,63,901,31,
97,2,1,21,901,31,
120,1,1,48,902,31,
119,2,1,39,902,31,
113,2,1,45,901,31,
117,1,1,50,901,31,
111,1,1,27,902,31,
107,1,1,59,901,31,
103,2,1,59,901,31,
454,1,1,49,901,31,
458,2,1,37,901,31,
95,2,9,22,904,31,
106,1,1,23,904,31,
90,2,1,91,901,31,
123,2,1,72,902,31,
236,1,6,28,902,31,
69,2,2,65,903,31,
88,2,2,43,903,31,
221,1,2,30,903,31,
97,2,1,78,901,31,
296,2,1,60,902,31,
313,1,1,65,902,31,
117,1,1,43,904,31,
84,2,1,24,901,31,
91,2,1,24,901,31,
144,2,1,44,901,31,
147,1,1,45,901,31,
117,2,1,20,901,31,
280,2,2,30,901,31,
336,1,2,36,901,31,
480,2,2,22,901,31,
377,2,2,59,901,31,
168,2,1,36,901,31,
156,1,1,44,901,31,
103,1,1,70,901,31,
106,2,1,37,903,31,
105,1,1,39,903,31,
107,2,1,73,902,31,
119,1,1,84,901,31,
110,1,1,25,901,31,
93,2,1,23,901,31,
91,1,9,77,903,31,
95,2,1,56,901,31,
151,1,1,40,901,31,
99,2,1,45,901,31,
124,2,1,41,901,31,
145,2,1,46,904,31,
169,1,1,46,904,31,
109,2,1,51,904,31,
154,2,1,53,902,31,
143,1,1,23,902,31,
105,1,1,67,902,31,
107,2,1,65,902,31,
127,1,1,49,902,31,
108,2,1,45,902,31,
125,1,1,18,902,31,
121,2,1,20,903,31,
130,2,1,20,903,31,
168,1,1,27,903,31,
134,2,1,27,903,31,
117,2,1,32,904,31,
409,2,1,23,901,31,
98,1,1,73,902,31,
99,2,1,73,902,31,
98,1,1,53,902,31,
108,2,1,52,902,31,
114,1,1,19,902,31,
128,2,1,29,902,31,
176,1,1,31,902,31
