PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
69,1,2,69,903,31,
145,2,2,54,903,31,
146,1,2,34,903,31,
121,1,1,29,904,31,
110,2,1,29,904,31,
132,1,1,52,901,31,
143,1,1,54,901,31,
95,1,2,22,904,31,
265,2,1,60,901,31,
284,1,1,61,901,31,
106,1,1,42,902,31,
114,2,1,41,902,31,
109,1,1,39,902,31,
115,2,1,35,902,31,
106,2,1,36,901,31,
103,1,1,41,901,31,
127,1,1,55,901,31,
164,2,1,54,901,31,
71,1,2,74,903,31,
54,2,2,77,903,31,
82,1,1,54,903,31,
73,2,1,59,903,31,
97,1,1,61,901,31,
88,2,1,58,901,31,
103,2,1,27,902,31,
92,1,1,29,902,31,
331,2,9,30,901,31,
431,1,8,30,901,31,
174,2,1,35,902,31,
66,2,2,77,903,31,
172,2,2,58,903,31,
103,2,1,29,902,31,
104,2,1,29,902,31,
91,1,1,57,901,31,
83,2,1,58,901,31,
209,1,1,54,904,31,
131,2,1,54,904,31,
80,2,1,58,902,31,
71,2,1,64,904,31,
100,1,1,69,904,31,
153,2,1,33,902,31,
80,1,2,47,901,31,
69,2,1,45,901,31,
80,1,2,18,901,31,
98,1,1,59,902,31,
188,2,6,55,902,31,
345,1,1,42,901,31,
544,1,1,41,901,31,
99,1,1,79,904,31,
87,2,1,59,904,31,
127,1,1,68,901,31,
106,2,1,61,901,31,
156,2,1,71,902,31,
134,1,1,53,902,31,
111,2,9,54,904,31,
80,1,9,55,904,31,
95,1,1,18,904,31,
130,1,1,40,901,31,
132,2,1,40,901,31,
116,2,1,41,904,31,
88,2,1,63,903,31,
154,2,1,43,903,31,
33,2,1,77,901,31,
113,1,1,26,903,31,
93,2,1,22,903,31,
142,1,1,59,901,31,
130,2,1,58,901,31,
242,1,1,26,901,31,
67,1,1,23,902,31,
82,2,1,23,902,31,
115,1,1,48,902,31,
110,2,1,53,902,31,
159,2,1,21,904,31,
82,1,1,22,904,31,
73,1,1,22,904,31,
107,1,1,56,903,31,
310,2,1,89,904,31,
102,1,1,27,902,31,
103,2,1,28,902,31,
91,1,1,63,901,31,
83,2,1,60,901,31,
87,1,1,20,903,31,
116,1,1,23,903,31,
118,1,1,63,901,31,
108,2,1,58,901,31,
123,1,1,79,904,31,
100,1,1,94,904,31,
97,1,1,46,904,31,
94,1,1,62,902,31,
88,2,1,60,902,31,
88,2,1,35,901,31,
87,1,1,39,901,31,
44,1,1,19,901,31,
95,1,1,20,901,31,
67,1,1,19,901,31,
68,1,1,19,901,31,
122,2,1,69,902,31,
119,1,1,71,902,31,
110,2,1,29,901,31,
123,2,2,26,903,31,
104,1,9,31,901,31,
113,2,1,30,901,31,
110,2,1,69,901,31,
111,1,1,66,901,31,
95,2,1,68,901,31,
178,2,1,48,901,31,
99,2,8,23,901,31,
235,1,8,22,901,31,
136,1,1,52,904,31,
120,2,1,52,904,31,
127,2,1,24,904,31,
569,2,6,41,902,31,
85,1,1,49,904,31,
120,2,1,47,904,31,
119,2,1,21,902,31,
112,1,1,67,902,31,
84,2,1,64,902,31,
147,2,1,28,902,31,
98,2,1,32,901,31,
93,1,1,35,901,31,
120,2,1,35,901,31,
113,1,1,38,901,31,
122,2,1,50,901,31,
98,1,1,46,901,31,
94,1,1,25,901,31,
83,2,1,60,901,31,
110,1,1,35,901,31,
108,2,1,85,902,31,
108,2,1,81,902,31,
146,1,1,55,901,31,
188,2,1,54,901,31,
355,1,1,31,901,31,
636,1,1,46,901,31,
67,1,1,74,901,31,
117,2,1,94,901,31,
121,2,2,58,903,31,
159,1,1,36,903,31,
134,1,1,45,902,31,
140,2,1,43,902,31,
86,1,1,64,902,31,
94,1,2,20,904,31,
98,2,1,30,901,31,
93,1,1,26,901,31,
90,2,1,58,904,31,
98,1,1,58,904,31,
121,2,1,25,904,31,
74,1,1,19,904,31,
258,1,6,37,901,31,
247,2,6,32,901,31,
84,1,1,33,901,31,
101,2,1,31,901,31,
114,2,8,47,901,31,
88,2,1,55,903,31,
126,1,1,30,903,31,
116,1,1,66,902,31,
120,2,1,65,902,31,
80,1,2,35,904,31,
106,2,6,25,903,31,
83,2,1,64,902,31,
63,1,1,28,901,31,
63,2,1,23,901,31,
108,2,1,26,902,31,
128,2,1,34,901,31,
88,2,1,46,904,31,
116,2,1,26,904,31,
120,1,1,27,904,31,
54,2,1,69,904,31,
85,1,2,76,903,31,
88,1,1,61,902,31,
98,2,1,50,902,31,
141,1,1,73,903,31,
104,2,1,55,903,31,
117,1,1,47,902,31,
105,2,1,46,902,31,
301,2,2,33,903,31,
193,2,2,40,901,31,
108,2,1,53,904,31,
108,1,1,42,904,31,
112,2,2,22,904,31,
92,2,1,28,904,31,
122,1,1,29,904,31,
136,1,6,18,903,31,
110,1,1,49,902,31,
99,2,1,48,902,31,
109,1,1,23,902,31,
138,2,1,20,902,31,
149,2,1,47,904,31,
123,1,1,47,904,31,
130,1,1,19,903,31,
274,2,8,46,904,31,
355,1,8,54,904,31,
190,2,8,18,904,31,
134,2,1,47,904,31,
116,2,1,79,904,31,
335,1,1,60,904,31,
276,2,1,60,904,31,
68,1,1,22,904,31,
292,1,1,59,901,31,
263,2,1,59,901,31,
499,2,1,24,901,31,
116,1,1,39,903,31,
117,2,1,39,903,31,
111,2,1,23,901,31,
109,1,1,22,901,31,
206,1,6,54,901,31,
117,2,1,49,901,31,
150,1,1,60,901,31,
137,2,1,59,901,31,
108,1,1,42,901,31,
88,1,1,55,904,31,
129,2,1,51,904,31,
95,1,1,23,904,31,
218,2,1,20,904,31,
23,1,1,24,902,31,
32,2,1,25,902,31,
104,2,1,33,902,31,
115,1,1,36,902,31,
153,1,1,38,902,31,
164,2,1,39,902,31,
107,2,1,89,904,31,
98,1,1,59,904,31,
104,2,1,83,902,31,
92,1,1,67,904,31,
67,2,1,56,904,31,
102,1,1,63,902,31,
94,2,1,56,902,31,
189,2,1,50,901,31,
112,1,1,65,903,31,
149,2,1,53,903,31,
97,2,1,61,901,31,
115,1,1,41,902,31,
121,2,1,41,902,31,
117,1,1,41,902,31,
126,2,1,38,902,31,
402,1,2,29,901,31,
122,2,1,44,902,31,
100,1,1,37,903,31,
103,2,1,37,903,31,
119,1,6,73,903,31,
122,2,6,73,903,31,
174,2,6,50,903,31,
180,1,6,32,903,31,
180,1,6,34,903,31,
241,1,1,34,902,31,
367,2,1,37,902,31,
313,2,1,20,901,31,
193,1,1,24,901,31,
47,2,1,76,901,31,
109,2,1,75,903,31,
75,1,1,75,903,31,
132,1,1,46,901,31,
141,2,1,44,901,31,
103,1,2,53,904,31,
77,2,2,77,904,31,
216,2,2,29,903,31,
153,1,2,28,903,31,
132,2,1,51,901,31,
125,1,1,54,901,31,
76,1,2,57,903,31,
89,2,2,50,903,31,
153,1,1,46,901,31,
163,2,1,36,901,31,
121,2,1,36,904,31,
100,1,1,49,904,31,
125,1,1,41,904,31,
103,2,1,64,902,31,
141,1,1,66,902,31,
436,1,1,54,903,31,
664,1,1,42,903,31,
134,2,9,29,903,31,
80,1,2,24,903,31,
115,2,1,38,902,31,
109,1,1,42,902,31,
117,1,1,67,901,31,
278,2,2,44,903,31,
137,1,1,54,901,31,
101,2,1,55,901,31,
49,1,2,88,903,31,
92,1,2,66,904,31,
149,1,2,40,904,31,
118,1,1,37,904,31,
268,2,2,59,903,31,
271,1,2,21,903,31,
245,2,2,18,903,31,
363,1,1,31,901,31,
198,1,1,21,904,31,
240,1,1,24,904,31,
241,1,1,22,904,31,
122,2,1,43,902,31,
116,1,1,43,902,31,
82,1,2,55,903,31,
121,1,2,23,903,31,
96,2,9,41,903,31,
108,2,2,19,903,31,
112,2,1,72,901,31,
104,1,1,69,902,31,
76,2,1,62,902,31,
206,1,1,51,904,31,
128,2,1,51,904,31,
94,1,1,77,901,31,
95,1,1,43,903,31,
97,2,1,42,903,31,
137,2,1,20,903,31,
96,2,1,18,903,31,
74,1,1,24,901,31,
100,2,1,24,902,31,
72,1,1,21,903,31,
83,1,1,56,904,31,
170,2,1,48,901,31,
74,1,1,38,903,31,
82,1,1,31,901,31,
100,2,1,34,901,31,
81,1,1,45,901,31,
122,1,1,36,902,31,
110,2,1,88,902,31,
126,2,1,72,902,31,
271,2,1,53,902,31,
101,1,1,64,901,31,
95,2,1,63,901,31,
107,2,1,47,902,31,
119,1,1,49,902,31,
94,1,1,57,904,31,
97,2,1,60,904,31,
109,1,2,56,903,31,
83,2,2,37,903,31,
119,1,2,41,903,31,
123,2,1,22,902,31,
97,1,1,24,902,31,
61,2,2,94,903,31,
108,2,1,67,901,31,
330,1,1,29,904,31,
274,2,1,31,904,31,
91,1,1,61,902,31,
83,2,1,55,902,31,
133,2,1,21,902,31,
167,1,1,38,902,31,
152,2,1,32,902,31,
94,1,1,39,901,31,
74,2,2,74,903,31,
61,1,2,75,903,31,
128,1,2,47,903,31,
115,1,1,66,904,31,
101,2,1,62,904,31,
124,1,1,48,901,31,
151,2,1,46,901,31,
146,2,1,18,901,31,
113,2,2,64,903,31,
92,2,1,32,904,31,
98,1,1,49,904,31,
107,1,1,61,901,31,
118,1,1,45,903,31,
122,2,1,45,903,31,
94,1,1,18,903,31,
90,2,1,30,904,31,
124,2,1,38,901,31,
120,1,1,39,901,31,
177,1,1,25,903,31,
118,1,1,58,902,31,
123,2,1,69,904,31,
109,1,1,76,904,31,
77,2,1,55,901,31,
85,1,1,55,901,31,
81,2,1,60,904,31,
79,1,2,58,903,31,
99,2,2,57,903,31,
103,1,1,76,902,31,
110,2,1,73,902,31,
141,2,1,46,902,31,
129,2,1,80,902,31,
138,2,2,59,903,31,
394,2,1,28,904,31,
328,2,2,42,903,31,
323,2,2,18,903,31,
92,2,1,28,901,31,
218,1,1,26,901,31,
35,2,1,35,902,31,
32,1,1,44,902,31,
80,1,1,30,901,31,
97,2,1,34,901,31,
69,1,1,34,902,31,
148,2,1,50,902,31,
103,1,1,60,901,31,
94,2,1,60,901,31,
90,2,1,58,902,31,
100,1,1,59,902,31,
112,2,1,42,902,31,
105,1,1,40,902,31,
128,2,1,83,903,31,
84,1,1,30,901,31,
90,2,1,29,901,31,
67,2,1,85,904,31,
107,2,2,58,903,31,
128,2,2,30,903,31,
111,1,1,66,901,31,
88,2,1,62,901,31,
80,1,1,49,903,31,
83,2,1,48,903,31,
87,1,1,34,904,31,
149,1,1,29,901,31,
355,2,2,28,901,31,
274,1,2,29,901,31,
186,1,9,39,901,31,
115,2,9,34,901,31,
121,2,1,69,903,31,
225,1,1,69,904,31,
219,1,1,45,904,31,
92,2,1,28,902,31,
98,1,1,26,901,31,
474,2,1,28,903,31,
804,1,1,30,903,31,
141,2,1,60,902,31,
76,2,1,25,903,31,
107,1,1,25,903,31,
138,2,1,28,901,31,
141,1,1,28,901,31,
188,2,9,45,902,31,
134,1,1,47,902,31,
96,1,1,63,902,31,
88,2,1,62,902,31,
137,1,1,60,901,31,
124,2,1,59,901,31,
147,1,1,53,902,31,
120,2,1,53,902,31,
93,1,1,30,901,31,
73,2,1,27,901,31,
103,2,1,41,904,31,
49,1,1,84,901,31,
137,1,1,51,902,31,
105,2,1,49,902,31,
146,2,1,22,902,31,
133,2,1,26,902,31,
81,1,1,20,904,31,
281,2,2,26,903,31,
234,1,9,31,903,31,
85,2,1,25,901,31,
89,1,1,26,901,31,
173,1,1,52,901,31,
81,2,1,56,904,31,
120,1,1,69,902,31,
90,2,1,60,902,31,
295,2,1,48,904,31,
250,1,1,23,904,31,
110,2,1,54,902,31,
100,1,1,56,902,31,
116,2,1,40,901,31,
112,1,1,41,901,31,
92,1,1,37,901,31,
107,2,1,46,901,31,
95,2,1,60,902,31,
162,2,1,27,902,31,
114,1,1,65,902,31,
84,2,1,60,902,31,
110,2,1,44,901,31,
106,1,1,25,901,31,
108,1,1,24,901,31,
267,1,1,59,904,31,
196,1,1,53,902,31,
159,2,1,50,902,31,
81,1,2,29,904,31,
113,2,1,82,901,31,
240,1,2,82,903,31,
350,2,2,47,903,31,
344,1,2,21,903,31,
342,1,2,18,903,31,
105,2,1,54,901,31,
89,1,1,66,901,31,
138,2,1,23,901,31,
82,1,1,57,904,31,
100,1,1,62,904,31,
80,1,9,24,904,31,
68,2,6,48,904,31,
121,2,1,34,901,31,
133,1,1,64,901,31,
122,2,1,63,901,31,
263,1,1,61,904,31,
380,2,1,52,904,31,
104,1,1,37,902,31,
112,2,1,38,902,31,
96,1,1,33,902,31,
123,1,1,65,902,31,
92,2,1,63,902,31,
98,1,2,45,904,31,
104,2,2,54,903,31,
106,2,1,24,901,31,
108,1,1,22,901,31,
104,1,1,26,901,31,
112,1,1,26,901,31,
79,2,1,81,904,31,
131,1,1,53,902,31,
103,2,1,50,902,31,
105,1,1,45,901,31,
110,2,1,43,901,31,
113,2,1,44,903,31,
166,1,1,25,903,31,
119,1,1,90,903,31,
315,1,1,32,903,31,
77,1,1,78,901,31,
439,1,1,30,904,31,
284,2,1,39,904,31,
167,1,1,19,904,31,
107,2,2,52,903,31,
248,2,2,22,903,31,
105,1,1,61,904,31,
98,1,1,60,902,31,
90,2,1,58,902,31,
330,1,1,32,904,31,
562,1,1,29,904,31,
415,2,1,55,904,31,
133,1,1,57,902,31,
148,2,1,54,902,31,
101,1,1,59,901,31,
92,2,1,62,901,31,
357,2,1,47,904,31,
132,1,1,37,902,31,
136,1,1,33,902,31,
135,1,1,31,902,31,
153,2,1,60,902,31,
179,2,1,29,902,31,
138,1,1,38,901,31,
141,2,1,37,901,31,
253,2,1,58,903,31,
264,1,1,59,903,31,
101,2,1,48,902,31,
130,1,1,52,902,31,
127,1,1,27,903,31,
102,1,1,61,902,31,
94,2,1,60,902,31,
105,2,1,32,901,31,
100,1,1,29,901,31,
157,1,1,49,902,31,
145,2,1,47,902,31,
134,1,1,66,902,31,
102,2,1,56,902,31,
119,2,1,54,901,31,
89,1,1,60,901,31,
25,1,1,62,901,31,
24,2,1,59,901,31,
95,1,1,61,901,31,
87,2,1,60,901,31,
76,2,1,25,903,31,
106,1,1,29,903,31,
155,2,1,21,904,31,
71,1,1,21,904,31,
70,1,1,18,904,31,
167,2,1,24,901,31,
115,1,1,46,901,31,
141,2,1,45,901,31,
232,2,1,55,901,31,
368,2,1,55,901,31,
98,1,1,88,901,31,
157,1,1,62,901,31,
102,1,1,53,903,31,
108,2,1,29,901,31,
69,1,1,24,901,31,
105,2,1,88,904,31,
100,2,1,65,901,31,
73,2,2,65,904,31,
154,2,1,40,902,31,
144,1,1,42,902,31,
113,1,1,77,904,31,
96,2,1,64,904,31,
125,2,1,47,901,31,
118,1,1,65,904,31,
101,2,1,59,904,31,
387,1,2,39,903,31,
267,2,2,30,903,31,
75,1,1,87,904,31,
83,2,1,63,901,31,
156,1,1,36,901,31,
133,1,1,32,901,31,
105,1,1,70,901,31,
101,2,1,67,901,31,
83,1,1,62,901,31,
73,2,1,58,901,31,
141,2,1,24,901,31,
58,1,2,78,903,31,
262,2,1,27,902,31,
236,1,1,27,902,31,
39,1,1,51,902,31,
30,2,1,49,902,31,
94,1,2,58,903,31,
119,2,2,46,903,31,
78,1,1,88,903,31,
119,2,1,84,903,31,
88,1,4,41,903,31,
91,2,2,65,903,31,
90,1,2,63,903,31,
141,1,2,60,903,31,
117,1,1,49,902,31,
105,2,1,46,902,31,
87,1,1,18,902,31,
130,2,1,82,903,31,
154,1,1,41,903,31,
192,2,1,41,903,31,
128,1,1,30,901,31,
101,2,1,55,901,31,
111,1,1,56,901,31,
115,1,1,73,901,31,
111,2,1,70,901,31,
94,2,1,29,904,31,
122,1,1,28,904,31,
108,2,1,26,902,31,
96,1,1,28,902,31,
91,1,1,62,902,31,
84,2,1,60,902,31,
131,1,1,27,902,31,
146,2,1,28,902,31,
94,1,1,79,901,31,
103,2,1,71,901,31,
97,1,1,30,901,31,
112,2,1,24,901,31,
95,2,2,31,903,31,
102,1,1,49,903,31,
80,2,2,49,903,31,
97,2,1,26,902,31,
88,1,1,27,902,31,
114,1,1,67,901,31,
109,2,1,66,901,31,
94,1,1,40,901,31,
98,2,1,32,901,31,
193,1,9,24,904,31,
109,2,1,28,904,31,
127,2,1,50,901,31,
94,1,1,56,902,31,
106,2,1,54,902,31,
346,2,1,47,901,31,
291,1,1,41,901,31,
290,1,1,21,901,31,
94,2,1,62,901,31,
100,1,1,63,901,31,
149,1,1,34,901,31,
335,1,1,33,903,31,
448,2,1,29,903,31,
106,2,1,42,901,31,
98,1,1,45,901,31,
74,1,1,19,901,31,
273,1,1,25,902,31,
85,1,1,49,904,31,
234,2,1,29,904,31,
200,1,1,20,904,31
