PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
64,1,6,25,903,31,
62,2,6,21,903,31,
65,1,6,55,903,31,
87,2,6,54,903,31,
67,1,6,21,903,31,
199,1,2,31,901,31,
397,2,1,86,901,31,
425,1,1,84,901,31,
67,2,1,81,904,31,
60,2,1,28,902,31,
66,1,1,27,902,31,
60,2,2,46,903,31,
98,2,2,20,903,31,
98,2,2,20,903,31,
97,2,2,46,903,31,
95,2,2,67,903,31,
96,2,2,46,903,31,
100,2,2,46,903,31,
96,2,2,46,903,31,
35,1,2,68,903,31,
82,2,1,67,902,31,
110,1,1,69,902,31,
293,1,2,40,903,31,
328,2,1,38,903,31,
103,1,1,76,902,31,
110,2,1,77,902,31,
83,1,1,50,903,31,
92,2,1,50,903,31,
127,1,1,78,904,31,
117,2,1,79,904,31,
190,2,1,58,902,31,
204,1,1,64,902,31,
295,2,1,23,901,31,
204,1,1,24,901,31,
413,1,1,61,903,31,
153,2,2,34,903,31,
115,1,2,35,903,31,
187,1,1,46,902,31,
215,2,1,39,902,31,
73,2,2,53,903,31,
56,2,1,61,901,31,
43,1,2,58,901,31,
72,2,2,19,901,31,
140,1,1,42,904,31,
112,2,1,72,901,31,
115,1,1,64,901,31,
92,2,1,62,901,31,
124,2,1,28,903,31,
291,1,1,20,901,31,
502,2,1,20,901,31,
38,1,1,60,903,31,
109,2,2,46,903,31,
163,1,2,22,903,31,
88,1,2,19,903,31,
115,2,1,23,902,31,
137,1,1,54,902,31,
111,1,1,58,902,31,
107,2,1,58,902,31,
146,1,1,27,902,31,
220,2,1,43,903,31,
98,1,1,46,901,31,
102,2,1,44,901,31,
96,2,1,36,901,31,
98,1,1,37,901,31,
97,2,1,36,901,31,
91,1,2,63,903,31,
46,2,2,64,903,31,
103,2,1,40,904,31,
119,1,1,43,904,31,
314,1,6,47,903,31,
475,2,6,44,903,31,
316,1,6,18,903,31,
152,2,6,65,903,31,
131,1,1,72,902,31,
53,2,9,19,903,31,
88,1,1,40,903,31,
99,2,1,58,903,31,
89,1,8,70,903,31,
123,2,1,23,904,31,
133,1,1,23,904,31,
184,2,8,36,904,31,
131,1,8,37,904,31,
38,1,1,19,904,31,
134,1,1,35,903,31,
125,2,1,33,903,31,
81,1,1,44,903,31,
75,2,1,43,903,31,
103,1,1,64,902,31,
69,2,1,66,902,31,
131,1,1,43,904,31,
184,2,1,39,904,31,
67,2,1,93,904,31,
59,2,1,50,904,31,
92,2,1,62,904,31,
101,1,1,26,904,31,
87,2,1,50,902,31,
103,1,9,59,902,31,
169,2,9,21,902,31,
268,2,2,48,903,31,
480,1,2,56,903,31,
91,2,1,26,904,31,
95,2,1,55,902,31,
102,2,2,33,903,31,
70,2,1,63,902,31,
75,1,1,60,902,31,
127,1,1,54,903,31,
102,2,1,56,903,31,
120,2,1,61,901,31,
307,2,2,28,903,31,
96,2,1,93,901,31,
123,2,6,72,904,31,
88,2,1,26,902,31,
101,1,1,26,902,31,
137,1,1,78,904,31,
126,2,1,77,904,31,
184,1,1,40,904,31,
134,2,1,33,902,31,
138,1,2,52,901,31,
144,2,1,25,901,31,
140,1,1,19,903,31,
141,2,1,89,903,31,
24,2,1,81,902,31,
235,2,2,44,903,31,
115,2,2,51,903,31,
72,2,1,71,904,31,
96,1,1,52,904,31,
216,2,1,33,903,31,
106,1,1,62,903,31,
107,2,1,57,903,31,
115,2,1,20,904,31,
175,1,1,31,904,31,
185,2,1,33,904,31,
90,2,1,62,904,31,
106,1,1,64,904,31,
62,2,1,67,901,31,
60,1,1,67,901,31,
84,1,1,41,903,31,
34,2,2,93,904,31,
102,2,1,20,904,31,
161,2,1,24,902,31,
337,2,1,27,903,31,
139,1,2,86,903,31,
76,1,1,50,902,31,
120,1,1,55,902,31,
108,2,1,65,903,31,
99,1,8,23,902,31,
83,1,1,22,902,31,
82,1,1,21,902,31,
520,1,2,41,904,31,
186,2,2,73,903,31,
58,1,1,24,903,31,
152,2,1,26,903,31,
131,1,1,58,901,31,
107,2,1,58,901,31,
160,2,2,47,903,31,
69,1,1,64,901,31,
57,2,1,63,901,31,
85,2,1,55,904,31,
104,1,1,56,904,31,
71,1,1,21,902,31,
53,1,2,19,902,31,
101,2,1,18,902,31,
95,2,1,80,901,31,
120,2,1,71,903,31,
117,2,1,48,901,31,
101,1,1,47,901,31,
73,2,1,57,903,31,
133,2,1,19,903,31,
151,1,1,51,903,31,
184,2,2,59,903,31,
228,1,1,41,904,31,
275,1,1,41,904,31,
70,2,2,67,901,31,
119,2,1,25,901,31,
116,1,1,29,901,31,
59,1,1,58,904,31,
121,1,1,61,902,31,
119,2,1,58,902,31,
87,1,1,48,901,31,
103,2,1,48,901,31,
185,2,1,25,904,31,
10,1,1,39,903,31,
85,1,1,24,902,31,
91,1,1,83,902,31,
94,2,1,86,902,31,
56,1,1,41,901,31,
54,2,1,31,901,31,
224,2,2,58,903,31,
358,1,2,23,903,31,
212,1,2,65,903,31,
314,1,2,52,903,31,
94,2,1,63,904,31,
11,2,2,56,903,31,
112,2,1,65,904,31,
156,1,1,37,904,31,
180,1,6,36,904,31,
238,2,6,34,904,31,
133,2,6,59,904,31,
245,2,1,68,902,31,
126,2,9,49,901,31,
194,1,2,49,901,31,
121,1,8,20,901,31,
145,1,1,65,904,31,
131,2,1,65,904,31,
105,2,1,46,903,31,
62,2,1,28,904,31,
25,2,1,64,902,31,
27,1,1,59,902,31,
98,2,1,38,901,31,
95,1,1,47,901,31,
137,2,1,30,901,31,
124,2,1,33,904,31,
418,2,1,60,901,31,
532,1,1,61,901,31,
85,1,1,81,902,31,
87,1,3,33,903,31,
117,1,1,56,902,31,
97,2,1,53,902,31,
106,1,1,22,901,31,
149,1,1,18,901,31,
59,1,1,62,901,31,
47,2,1,59,901,31,
141,2,1,44,901,31,
153,2,1,66,902,31,
207,1,1,66,902,31,
38,1,1,63,901,31,
33,2,1,66,901,31,
50,1,1,28,901,31,
34,2,2,28,901,31,
11,2,1,18,904,31,
75,2,1,19,903,31,
97,2,1,57,904,31,
405,1,1,33,901,31,
340,2,1,32,901,31,
353,1,1,34,904,31,
127,1,1,57,902,31,
103,2,1,52,902,31,
195,1,1,27,902,31,
67,2,1,32,904,31,
63,1,1,32,904,31,
46,1,1,18,903,31,
78,2,1,28,902,31,
30,1,2,29,902,31,
206,1,9,43,902,31,
284,2,2,42,902,31,
111,2,3,64,903,31,
106,1,1,74,902,31,
81,2,1,72,902,31,
31,1,2,71,903,31,
52,2,2,65,903,31,
146,1,1,37,904,31,
143,1,1,71,903,31,
123,2,1,73,903,31,
54,2,1,25,904,31,
47,1,1,27,904,31,
83,1,1,54,903,31,
127,1,1,20,903,31,
78,2,2,59,903,31,
101,2,1,61,901,31,
129,1,1,55,901,31,
104,1,1,69,903,31,
86,2,1,68,903,31,
79,2,2,38,903,31,
163,2,2,18,903,31,
30,2,1,69,901,31,
29,1,1,70,901,31,
193,1,1,61,902,31,
187,2,1,61,902,31,
73,1,8,43,904,31,
100,2,8,37,904,31,
164,1,8,62,904,31,
132,2,8,59,904,31,
99,2,1,56,901,31,
106,1,1,53,901,31,
23,2,1,89,904,31,
99,1,1,73,902,31,
75,2,1,74,902,31,
132,1,1,44,904,31,
111,2,1,43,904,31,
101,1,1,72,901,31,
108,2,1,68,901,31,
78,1,1,61,904,31,
135,2,1,58,902,31,
112,2,1,63,902,31,
107,1,1,65,902,31,
194,2,1,40,902,31,
198,2,1,36,902,31,
343,2,1,89,902,31,
63,1,6,47,901,31,
63,2,6,47,901,31,
111,2,1,40,902,31,
111,1,1,40,902,31,
206,1,1,48,903,31,
94,2,1,82,903,31,
150,2,1,62,903,31,
90,1,2,28,901,31,
60,2,1,30,904,31,
61,1,1,34,904,31,
57,1,1,28,904,31,
64,1,1,60,904,31,
85,1,1,83,902,31,
89,2,1,76,902,31,
94,2,1,48,902,31,
70,1,1,50,902,31,
171,2,1,73,902,31,
59,1,1,53,902,31,
85,2,1,48,902,31,
157,2,1,38,901,31,
160,1,1,44,901,31,
176,1,1,19,901,31,
322,1,1,61,904,31,
93,1,1,55,901,31,
97,2,1,83,901,31,
14,1,1,20,904,31,
101,2,6,18,903,31,
54,1,1,71,904,31,
114,2,1,68,904,31,
92,1,1,28,902,31,
86,2,1,28,902,31,
70,2,1,58,902,31,
77,1,1,58,902,31,
97,2,1,87,902,31,
104,2,1,42,901,31,
104,1,1,47,901,31,
71,1,2,65,903,31,
139,2,1,40,901,31,
139,1,1,40,901,31,
73,1,1,24,904,31,
106,1,1,19,903,31,
84,2,1,34,903,31,
305,2,2,58,903,31,
465,2,2,28,903,31,
438,2,2,22,903,31,
622,1,2,48,903,31,
224,1,1,38,902,31,
155,2,1,87,903,31,
55,2,2,37,902,31,
65,1,1,39,902,31,
99,1,1,40,901,31,
102,2,1,40,901,31,
109,2,2,67,903,31,
20,2,1,70,903,31,
111,1,1,43,901,31,
115,2,1,36,901,31,
97,2,1,67,902,31,
98,2,1,26,902,31,
108,1,1,27,902,31,
126,1,1,19,903,31,
94,2,9,55,904,31,
98,1,1,86,904,31,
61,1,1,44,901,31,
64,2,1,42,901,31,
74,1,1,77,901,31,
71,2,1,76,901,31,
64,1,1,63,904,31,
52,2,1,61,904,31,
77,1,6,67,901,31,
83,2,6,63,901,31,
120,1,1,30,901,31,
112,2,1,26,901,31,
105,1,1,48,901,31,
126,2,1,48,901,31,
117,1,1,21,901,31,
110,2,1,76,904,31,
54,2,2,44,903,31,
115,2,2,45,901,31,
179,1,2,46,901,31,
104,2,2,26,901,31,
271,1,2,24,901,31,
100,2,2,22,901,31,
95,2,1,76,901,31,
120,1,1,34,902,31,
123,2,1,30,902,31,
138,1,1,58,904,31,
218,2,1,47,904,31,
131,1,1,27,904,31,
82,2,2,60,902,31,
79,1,1,71,901,31,
85,2,1,68,901,31,
21,1,1,45,902,31,
64,1,2,29,904,31,
113,1,1,70,902,31,
87,2,1,71,902,31,
84,1,1,46,902,31,
95,2,1,38,902,31,
101,1,1,37,902,31,
110,2,1,35,902,31,
101,1,1,74,902,31,
75,2,1,73,902,31,
466,2,1,41,901,31,
580,2,1,20,901,31,
148,2,1,45,902,31,
107,1,1,49,902,31,
92,2,1,77,901,31,
142,2,1,51,901,31,
96,1,1,49,902,31,
89,2,1,50,902,31,
125,1,1,19,902,31,
125,2,1,27,901,31,
128,2,1,48,902,31,
92,1,1,49,902,31,
110,1,1,33,901,31,
96,2,1,31,901,31,
93,1,1,38,901,31,
94,2,1,35,901,31,
288,1,1,58,904,31,
239,2,1,61,904,31,
75,2,1,37,902,31,
75,1,1,40,902,31,
59,1,1,57,904,31,
53,2,1,57,904,31,
65,2,1,60,904,31,
98,2,1,84,904,31,
108,1,1,58,904,31,
90,2,1,54,904,31,
92,2,1,55,901,31,
115,1,1,56,901,31,
64,2,1,60,901,31,
54,2,2,37,904,31,
81,2,1,43,901,31,
394,2,1,30,902,31,
503,2,1,20,902,31,
451,2,1,88,901,31,
134,2,1,31,902,31,
107,1,1,63,904,31,
88,2,1,52,904,31,
98,2,2,53,901,31,
96,2,1,69,902,31,
219,2,1,43,904,31,
160,1,1,43,904,31,
89,2,2,22,904,31,
168,2,2,30,904,31,
344,1,1,33,904,31,
352,2,1,33,904,31,
92,2,1,61,904,31,
312,2,1,23,904,31,
78,2,1,53,902,31,
105,1,1,60,902,31,
145,2,1,20,902,31,
121,2,1,69,903,31,
74,1,1,85,901,31,
71,2,1,87,901,31,
75,1,1,76,903,31,
57,2,1,72,903,31,
126,2,1,68,903,31,
27,1,1,71,903,31,
135,1,1,61,902,31,
130,2,1,58,902,31,
98,2,1,36,902,31,
98,1,1,40,902,31,
175,2,1,56,902,31,
158,1,1,49,902,31,
133,1,1,42,901,31,
150,2,6,46,901,31,
100,1,6,18,901,31,
97,1,6,18,901,31,
145,2,9,42,903,31,
154,1,9,19,903,31,
108,2,1,22,901,31,
76,1,1,22,901,31,
263,2,1,25,904,31,
78,2,1,64,901,31,
82,1,1,65,901,31,
128,1,1,63,901,31,
103,2,1,59,901,31,
96,1,1,31,902,31,
100,2,1,31,902,31,
84,1,1,49,902,31,
119,2,1,49,902,31,
85,1,1,54,902,31,
93,2,1,93,901,31,
164,1,1,50,901,31,
190,2,1,54,901,31,
373,2,1,22,902,31,
295,1,1,26,902,31,
133,1,1,54,904,31,
21,1,1,88,901,31,
21,2,1,85,901,31,
432,2,6,64,903,31,
66,1,1,80,901,31,
63,2,1,78,901,31,
299,2,6,37,903,31,
95,2,1,74,903,31,
122,1,1,80,903,31,
106,1,1,85,901,31,
72,2,1,62,902,31,
77,1,1,63,902,31,
58,1,1,63,903,31,
59,2,1,59,903,31,
254,1,1,50,903,31,
241,2,1,34,903,31,
94,2,1,64,901,31,
100,1,1,65,901,31,
113,2,1,26,901,31,
113,1,1,29,901,31,
169,1,1,62,903,31,
168,2,1,61,903,31,
279,1,1,31,903,31,
104,1,1,65,902,31,
114,2,1,61,902,31,
75,2,1,65,902,31,
103,1,1,71,902,31,
77,1,8,48,904,31,
95,1,8,24,904,31,
103,1,8,19,904,31,
80,1,1,27,904,31,
513,1,1,52,902,31,
463,2,1,52,902,31,
97,2,6,18,904,31,
120,2,2,49,903,31,
99,1,1,58,904,31,
102,1,1,56,904,31,
47,2,6,20,904,31,
124,1,6,40,903,31,
169,2,6,42,903,31,
168,2,2,33,903,31,
149,1,1,36,903,31,
83,1,1,83,902,31,
87,2,1,80,902,31,
122,1,1,71,903,31,
199,1,1,34,902,31,
213,2,1,35,902,31,
479,2,1,31,902,31,
484,1,1,31,902,31,
98,2,1,38,902,31,
97,1,1,43,902,31,
39,2,2,50,901,31,
37,1,2,58,901,31,
132,1,2,30,901,31,
104,2,1,21,904,31,
75,1,6,55,901,31,
103,2,6,51,901,31,
107,2,6,24,901,31,
101,1,1,86,902,31,
94,1,1,66,902,31,
73,2,1,66,902,31,
107,2,1,33,902,31,
107,1,1,35,902,31,
167,1,1,31,901,31,
114,2,1,34,902,31,
67,2,1,55,901,31,
139,2,1,64,903,31,
155,2,1,63,903,31,
530,1,6,31,901,31,
118,1,1,32,902,31,
70,1,1,75,901,31,
93,2,1,72,901,31,
89,2,1,28,902,31,
99,1,1,28,902,31,
106,1,1,51,903,31,
109,2,1,44,901,31,
111,1,1,43,901,31,
51,1,1,71,901,31,
55,2,1,72,901,31,
95,1,1,29,904,31,
154,2,1,67,904,31,
104,1,1,66,903,31,
114,2,1,49,901,31,
111,1,1,56,901,31,
310,2,2,44,904,31,
444,1,2,18,904,31,
108,1,1,45,901,31,
115,2,1,43,901,31,
94,2,1,55,904,31,
109,2,1,90,901,31,
75,2,1,69,904,31,
66,1,1,64,904,31,
79,2,1,23,904,31,
91,2,1,54,902,31,
107,1,1,51,902,31,
113,1,1,23,902,31,
60,2,1,60,904,31,
86,1,1,71,904,31,
36,2,6,19,904,31,
106,1,1,55,902,31,
86,2,1,52,902,31,
24,2,1,49,903,31,
77,1,8,26,904,31,
114,2,1,79,902,31,
124,2,1,54,901,31,
58,2,1,30,901,31,
61,1,1,35,901,31,
95,1,1,42,901,31,
97,2,1,43,901,31,
49,1,1,78,901,31,
47,2,1,75,901,31,
217,2,1,29,902,31,
247,2,1,30,904,31,
236,1,1,31,904,31,
143,1,1,60,903,31,
61,2,2,61,903,31,
87,1,2,48,903,31,
121,1,1,67,902,31,
93,2,1,65,902,31,
108,1,1,68,901,31,
103,2,1,53,901,31,
83,2,1,27,904,31,
108,2,1,24,904,31,
13,2,1,21,904,31,
115,2,1,63,901,31,
460,1,1,30,901,31,
116,1,1,51,901,31,
143,2,1,28,901,31,
137,1,1,25,901,31,
72,1,1,87,902,31,
75,2,1,84,902,31,
75,2,1,34,903,31,
334,2,1,40,902,31,
328,1,1,43,902,31,
489,2,1,18,902,31,
58,2,1,25,904,31,
76,2,1,18,904,31,
73,2,1,18,904,31,
95,2,1,22,903,31,
91,1,1,77,904,31,
74,1,1,75,904,31,
70,2,1,72,904,31,
100,1,1,52,904,31,
133,2,1,73,901,31,
96,2,1,44,902,31,
89,1,1,45,902,31,
116,1,1,21,904,31,
95,2,1,50,904,31,
118,1,1,34,901,31,
100,2,1,34,901,31,
61,2,1,81,903,31,
345,2,1,29,904,31,
332,1,1,31,904,31,
256,1,2,37,902,31,
85,2,1,86,901,31,
166,2,2,27,903,31,
185,1,1,57,902,31,
84,1,1,54,901,31,
84,2,1,54,901,31,
155,1,1,56,904,31,
63,1,1,64,902,31,
44,2,1,65,902,31,
86,1,1,27,903,31,
177,1,2,55,903,31,
145,2,1,48,903,31,
150,2,9,20,903,31,
63,1,1,66,902,31,
49,2,1,67,902,31,
55,2,9,86,903,31,
160,1,9,61,903,31,
95,2,1,83,901,31,
219,2,1,67,901,31,
273,2,1,19,901,31,
483,2,1,47,902,31,
494,1,1,25,902,31,
89,1,1,45,904,31,
111,2,1,45,904,31,
364,2,1,47,902,31,
147,1,8,39,903,31,
206,2,8,35,903,31,
153,2,1,88,904,31,
128,1,1,76,902,31,
134,2,1,76,902,31,
67,2,1,78,902,31,
107,2,1,71,901,31,
92,1,1,65,901,31,
93,2,1,63,901,31,
125,2,1,53,901,31,
171,1,1,27,901,31,
86,1,1,59,904,31,
65,2,8,43,904,31,
97,1,1,68,901,31,
103,2,1,67,901,31,
138,2,1,57,901,31,
185,1,2,58,903,31,
92,2,2,62,903,31,
72,1,2,28,903,31,
183,1,2,40,903,31,
63,1,1,36,901,31,
66,2,1,35,901,31,
170,2,1,33,904,31,
189,2,1,37,902,31,
185,1,1,39,902,31,
76,2,8,21,903,31,
91,1,1,41,902,31,
97,2,1,39,902,31,
168,2,1,58,902,31,
109,2,1,25,901,31,
102,1,1,37,901,31,
90,2,1,87,902,31,
134,1,1,27,902,31,
145,2,1,61,902,31,
141,2,1,36,902,31,
182,1,1,35,902,31,
217,2,1,88,901,31,
108,1,1,65,903,31,
97,2,1,61,903,31,
117,2,1,46,901,31,
103,1,1,47,901,31,
150,2,1,32,901,31,
183,1,1,31,901,31,
96,2,1,54,901,31,
126,1,1,55,901,31,
186,2,1,24,901,31,
130,1,1,24,901,31,
145,1,6,37,902,31,
80,2,1,34,902,31,
124,1,1,35,901,31,
119,2,1,33,901,31,
201,2,2,31,903,31,
53,2,1,18,903,31,
118,2,1,59,901,31,
168,2,1,29,901,31,
74,1,1,79,901,31,
73,2,1,76,901,31,
137,1,1,59,901,31,
23,2,1,20,904,31,
105,1,1,29,901,31,
109,2,1,29,901,31,
239,2,2,74,903,31,
118,2,1,78,903,31,
24,2,6,72,903,31,
85,1,1,52,902,31,
79,2,1,53,902,31,
24,1,1,58,902,31,
26,2,1,56,902,31,
141,1,1,24,904,31,
124,1,1,25,904,31,
193,1,6,53,902,31,
119,2,1,60,902,31,
199,2,1,36,904,31,
111,1,1,63,902,31,
105,2,1,55,902,31,
165,1,1,29,902,31,
121,2,9,38,904,31,
40,2,9,50,902,31,
167,1,9,26,902,31,
126,1,9,22,902,31,
113,2,2,28,901,31,
123,1,2,28,901,31,
76,2,1,69,902,31,
107,1,1,74,902,31,
121,2,1,67,901,31,
108,1,1,61,902,31,
105,2,1,61,902,31,
212,1,1,23,904,31,
200,1,9,26,904,31,
96,2,1,70,902,31,
74,1,1,59,902,31,
60,2,1,50,902,31,
117,1,1,57,901,31,
95,2,1,64,901,31,
176,1,1,42,902,31,
184,2,1,39,902,31,
162,1,1,52,903,31,
85,2,1,59,904,31,
130,2,1,78,901,31,
34,2,1,90,904,31,
97,1,1,21,903,31,
133,1,1,21,903,31,
134,1,1,20,903,31,
101,2,1,89,902,31,
95,1,1,56,903,31,
229,2,5,50,903,31,
137,2,1,21,903,31,
122,2,1,19,903,31,
119,2,1,28,904,31,
100,1,1,60,902,31,
102,2,1,60,901,31,
129,1,1,63,901,31,
104,1,1,46,902,31,
118,2,1,39,902,31,
71,2,1,57,904,31,
155,2,1,82,901,31,
217,1,1,45,903,31,
165,2,1,51,903,31,
146,1,1,51,903,31,
86,1,1,18,903,31,
77,1,1,42,904,31,
66,2,1,43,904,31,
85,1,1,21,904,31,
93,1,1,74,904,31,
33,1,1,39,904,31,
94,1,2,54,904,31,
141,1,1,48,904,31,
57,2,1,52,901,31,
75,1,1,55,901,31,
72,1,1,22,901,31,
76,1,1,19,901,31,
70,2,1,69,904,31,
77,1,1,69,904,31,
68,2,1,34,903,31,
70,1,1,38,903,31,
71,2,1,56,901,31,
97,1,1,29,901,31,
91,2,1,43,901,31,
93,1,1,41,901,31,
112,2,2,64,903,31,
192,2,2,18,903,31,
64,2,1,88,904,31,
90,1,1,51,904,31,
115,2,1,63,901,31,
61,1,1,60,903,31,
82,2,1,52,903,31,
101,1,1,62,901,31,
83,2,1,61,901,31,
95,2,1,56,902,31,
104,1,1,56,902,31,
98,2,1,29,901,31,
111,1,1,32,901,31,
220,1,1,61,902,31,
212,2,1,58,902,31,
317,2,1,24,902,31,
212,2,1,49,901,31,
173,1,1,54,901,31,
202,1,1,22,901,31,
189,2,1,43,904,31,
272,1,1,53,904,31,
26,2,6,21,904,31,
96,2,1,35,902,31,
93,1,1,33,902,31,
319,1,1,37,901,31,
324,2,1,37,901,31,
108,2,1,45,904,31,
122,1,9,44,904,31,
85,2,9,24,904,31,
153,1,9,18,904,31,
693,2,1,24,901,31,
135,2,1,35,902,31,
186,1,1,40,902,31,
180,1,1,74,902,31,
97,2,2,72,903,31,
71,1,2,75,903,31,
158,1,2,38,903,31,
84,1,2,19,903,31,
110,2,2,42,903,31,
128,1,1,73,901,31,
96,2,1,61,904,31,
46,2,1,18,901,31,
68,1,1,60,902,31,
68,2,1,62,902,31,
184,1,1,58,903,31,
46,1,1,77,901,31,
63,2,1,74,901,31,
139,2,1,53,902,31,
177,1,1,63,901,31,
141,2,1,62,901,31,
72,1,1,77,901,31,
101,2,1,70,901,31,
152,1,1,35,904,31,
62,2,1,27,903,31,
44,1,1,23,903,31,
46,1,1,21,903,31,
117,2,1,46,903,31,
102,2,1,44,903,31,
102,2,1,38,903,31,
106,1,1,37,903,31,
85,2,1,82,901,31,
136,2,1,56,901,31,
220,1,9,47,901,31,
10,2,1,28,904,31,
65,2,1,65,902,31,
110,2,1,89,903,31,
248,1,1,58,901,31,
57,1,1,50,901,31,
72,2,1,48,901,31,
120,1,1,59,901,31,
97,2,1,58,901,31,
162,1,1,28,901,31,
147,2,1,43,901,31,
145,1,1,45,901,31,
65,1,1,79,901,31,
64,2,1,76,901,31,
9,1,2,60,903,31,
142,1,1,66,903,31,
118,2,6,37,901,31,
75,1,6,39,901,31,
121,2,1,33,901,31,
145,1,1,34,901,31,
77,1,1,88,904,31,
113,1,1,63,904,31,
136,1,1,64,901,31,
109,2,1,63,901,31,
98,1,1,50,902,31,
105,2,1,38,902,31,
127,2,1,74,901,31,
313,2,2,19,901,31,
71,2,1,42,904,31,
88,2,1,24,904,31,
86,1,1,44,904,31,
139,1,1,73,902,31,
377,1,1,34,901,31,
317,2,1,30,901,31,
297,2,1,27,904,31,
362,1,1,26,904,31,
374,2,1,28,904,31,
135,1,1,70,904,31,
138,1,1,22,904,31,
25,2,1,38,904,31,
141,1,1,49,904,31,
125,1,1,55,904,31,
140,1,1,86,902,31,
146,2,1,81,902,31,
261,2,1,38,904,31,
101,1,1,57,904,31,
203,1,1,37,904,31,
227,2,1,29,904,31,
21,1,1,19,901,31,
118,2,1,67,901,31,
95,2,1,56,901,31,
102,1,1,66,901,31,
78,1,1,56,903,31,
119,1,1,66,903,31,
123,1,1,43,902,31,
131,2,1,44,902,31,
105,2,1,26,904,31,
94,1,1,29,904,31,
68,2,2,66,903,31,
85,1,1,51,904,31,
56,2,1,52,904,31,
134,2,1,32,902,31,
190,1,1,32,902,31,
140,1,1,27,901,31,
117,1,1,22,901,31,
103,1,1,38,902,31,
108,2,1,38,902,31,
130,2,1,93,902,31,
91,2,1,79,901,31,
201,2,1,54,902,31,
115,2,1,48,904,31,
122,1,1,30,904,31,
109,2,1,69,901,31,
137,1,1,31,901,31,
68,2,1,53,901,31,
112,2,1,48,901,31,
89,1,1,53,901,31,
197,1,1,62,903,31,
65,2,1,69,903,31,
90,2,1,93,903,31,
82,1,1,66,904,31,
148,2,1,21,901,31,
119,1,1,22,901,31,
71,1,2,77,903,31,
107,1,1,35,901,31,
104,2,1,32,901,31,
70,1,1,31,902,31,
63,2,1,28,902,31,
75,2,2,33,903,31,
56,1,2,38,903,31,
91,1,1,53,901,31,
115,2,1,46,901,31,
171,1,1,61,903,31,
178,1,1,48,903,31,
92,1,1,28,902,31,
88,2,1,27,902,31,
200,1,1,72,902,31,
152,2,1,70,902,31,
281,1,1,64,902,31,
116,2,1,47,904,31,
88,1,1,50,904,31,
92,2,1,18,904,31,
60,2,2,72,903,31,
42,1,2,81,903,31,
68,1,1,42,904,31,
95,2,1,37,904,31,
179,1,1,27,902,31,
141,2,2,21,902,31,
127,2,1,47,902,31,
95,1,1,43,902,31,
102,2,1,25,902,31,
113,1,1,29,902,31,
54,2,8,18,904,31,
85,2,8,35,904,31,
61,1,8,35,904,31,
119,2,1,35,902,31,
125,2,1,43,903,31,
128,1,1,44,903,31,
83,1,1,19,903,31,
179,2,1,60,903,31,
70,2,1,70,904,31,
79,1,1,69,904,31,
105,2,1,26,902,31,
137,1,1,74,902,31,
106,2,1,71,902,31,
171,1,6,37,902,31,
180,2,6,29,902,31,
127,2,1,52,902,31,
217,2,1,61,902,31,
108,1,1,50,902,31,
99,2,1,50,902,31,
57,1,1,50,901,31,
67,2,1,42,901,31,
204,2,1,24,902,31,
88,1,1,76,904,31,
80,2,1,75,904,31,
101,2,1,43,904,31,
86,1,1,68,901,31,
90,2,1,74,901,31,
60,2,1,39,901,31,
62,1,1,39,901,31,
106,1,1,54,902,31,
116,2,1,55,902,31,
364,2,2,46,903,31,
370,2,1,31,904,31,
353,2,1,63,904,31,
106,2,1,74,902,31,
104,1,1,58,901,31,
84,2,1,54,901,31,
95,1,1,26,902,31,
90,2,1,25,902,31,
179,2,1,37,901,31,
181,1,1,36,901,31,
265,2,1,37,901,31,
198,1,1,18,901,31,
179,1,1,31,904,31,
221,1,1,32,904,31,
182,1,1,26,904,31,
190,2,1,38,904,31,
73,2,1,35,904,31,
83,2,1,30,904,31,
67,1,1,36,903,31,
65,2,1,37,903,31,
101,1,1,53,902,31,
92,2,1,52,902,31,
110,1,1,22,902,31,
129,1,1,18,902,31,
78,2,2,75,903,31,
73,1,2,80,903,31,
87,2,1,25,902,31,
98,1,1,25,902,31,
89,1,1,28,904,31,
95,1,1,54,901,31,
95,2,1,56,901,31,
168,2,1,26,901,31,
63,2,1,40,901,31,
63,1,1,37,901,31,
127,2,1,41,904,31,
78,1,1,41,903,31,
62,2,1,32,901,31,
78,1,1,33,901,31,
46,2,1,19,903,31,
85,2,1,66,902,31,
106,1,1,66,901,31,
134,1,1,66,901,31,
114,1,6,47,901,31,
70,2,2,69,903,31,
149,2,1,29,901,31,
142,1,1,43,901,31,
112,2,1,58,902,31,
118,1,1,59,902,31,
204,1,1,74,901,31,
150,2,1,40,902,31,
137,1,1,46,902,31,
34,2,1,70,903,31,
464,2,1,78,901,31,
120,2,1,74,903,31,
89,2,2,35,902,31,
97,1,1,35,902,31,
139,2,1,33,901,31,
58,1,1,38,901,31,
59,2,1,36,901,31,
74,1,1,83,901,31,
72,2,1,76,901,31,
273,1,1,29,903,31,
324,2,1,30,903,31,
89,2,1,42,901,31,
91,1,1,43,901,31,
26,1,1,28,902,31,
174,1,1,45,902,31,
237,2,1,45,902,31,
81,1,1,53,904,31,
120,2,1,39,904,31,
141,1,1,42,904,31,
146,1,1,18,904,31,
563,1,1,67,901,31,
594,2,1,66,901,31,
327,2,2,28,902,31,
316,1,1,69,902,31,
241,2,1,71,902,31,
